episode,timestep,reward
2,30,0.7
4,50,0.9
6,70,0.3
8,90,0.2
10,110,0.75
12,130,0.95
14,150,1.2
16,170,1.7
18,190,0.2
20,210,1.9
22,230,3.1
24,250,0.3
26,270,1.5
28,290,0.0
30,310,1.25
32,330,1.8
34,350,4.05
36,370,2.2
38,390,0.2
40,410,4.25
42,430,1.05
44,450,2.3
46,470,4.7
48,490,3.05
50,510,1.5
52,530,4.6
54,550,7.75
56,570,2.35
58,590,1.75
60,610,0.2
62,630,1.55
64,650,2.7
66,670,2.2
68,690,1.1
70,710,4.1
72,730,0.45
74,750,1.0
76,770,3.1
78,790,2.3
80,810,1.1
82,830,6.85
84,850,3.45
86,870,4.5
88,890,6.9
90,910,5.7
92,930,3.7
94,950,5.2
96,970,1.7
98,990,6.85
100,1010,5.5
102,1030,6.85
104,1050,6.05
106,1070,5.55
108,1090,5.6
110,1110,4.35
112,1130,4.65
114,1150,4.75
116,1170,5.65
118,1190,3.65
120,1210,6.95
122,1230,5.5
124,1250,5.95
126,1270,6.9
128,1290,5.95
130,1310,5.95
132,1330,5.8
134,1350,5.8
136,1370,4.9
138,1390,5.05
140,1410,7.35
142,1430,7.5
144,1450,6.05
146,1470,4.45
148,1490,6.35
150,1510,6.45
152,1530,6.45
154,1550,6.2
156,1570,7.7
158,1590,6.45
160,1610,8.85
162,1630,8.35
164,1650,4.25
166,1670,6.55
168,1690,5.95
170,1710,7.85
172,1730,7.0
174,1750,5.95
176,1770,6.2
178,1790,6.95
180,1810,6.95
182,1830,7.6
184,1850,7.45
186,1870,8.45
188,1890,7.1
190,1910,7.65
192,1930,8.5
194,1950,9.0
196,1970,8.35
198,1990,6.85
200,2010,4.4
202,2030,7.1
204,2050,6.75
206,2070,7.7
208,2090,6.6
210,2110,7.05
212,2130,5.95
214,2150,7.6
216,2170,8.2
218,2190,8.35
220,2210,6.7
222,2230,8.85
224,2250,8.85
226,2270,7.2
228,2290,6.95
230,2310,9.75
232,2330,8.0
234,2350,6.25
236,2370,7.85
238,2390,7.85
240,2410,8.1
242,2430,7.85
244,2450,8.2
246,2470,7.2
248,2490,7.95
250,2510,7.8
252,2530,8.1
254,2550,9.0
256,2570,7.45
258,2590,7.2
260,2610,7.1
262,2630,6.45
264,2650,7.45
266,2670,8.6
268,2690,8.6
270,2710,7.2
272,2730,8.6
274,2750,7.85
276,2770,7.7
278,2790,9.0
280,2810,8.6
282,2830,9.1
284,2850,7.95
286,2870,9.5
288,2890,7.8
290,2910,7.85
292,2930,6.7
294,2950,9.35
296,2970,7.75
298,2990,7.95
300,3010,6.8
302,3030,8.75
304,3050,8.85
306,3070,7.45
308,3090,8.5
310,3110,6.8
312,3130,9.0
314,3150,7.45
316,3170,7.55
318,3190,9.35
320,3210,9.0
322,3230,7.7
324,3250,8.6
326,3270,9.0
328,3290,7.95
330,3310,7.1
332,3330,7.2
334,3350,9.0
336,3370,8.75
338,3390,8.35
340,3410,7.95
342,3430,8.75
344,3450,6.55
346,3470,8.85
348,3490,7.95
350,3510,7.1
352,3530,7.2
354,3550,9.1
356,3570,7.05
358,3590,7.1
360,3610,8.75
362,3630,9.0
364,3650,7.3
366,3670,8.1
368,3690,5.7
370,3710,7.05
372,3730,7.7
374,3750,7.55
376,3770,6.3
378,3790,7.8
380,3810,8.25
