episode,timestep,reward
2,3,-1.0
4,5,-1.0
6,7,-1.0
8,9,-1.0
10,11,-1.0
12,13,-1.0
14,15,-1.0
16,17,-1.0
18,19,-1.0
20,21,-1.0
22,23,-1.0
24,26,-1.0
26,28,-0.8518
28,30,-1.0
30,33,-0.7595
32,35,-1.0
34,38,-1.0
36,40,-0.7176
38,42,-1.0
40,44,-1.0
42,46,-1.0
44,49,-1.0
46,51,-0.7878
48,53,-1.0
50,55,-1.0
52,57,-1.0
54,59,-1.0
56,61,-1.0
58,63,-1.0
60,65,-1.0
62,67,-1.0
64,69,-1.0
66,71,-1.0
68,73,-1.0
70,75,-1.0
72,77,-1.0
74,79,-1.0
76,81,-1.0
78,83,-1.0
80,85,-1.0
82,87,-1.0
84,89,-1.0
86,91,-1.0
88,93,-1.0
90,95,-1.0
92,97,-1.0
94,99,-1.0
96,101,-1.0
98,103,-1.0
100,105,-1.0
102,108,-0.904
104,111,-0.8835
106,113,-1.0
108,115,-1.0
110,119,-0.8752
112,121,-0.7385
114,123,-1.0
116,125,-1.0
118,127,-1.0
120,129,-1.0
122,131,-1.0
124,133,-1.0
126,135,-1.0
128,137,-1.0
130,139,-1.0
132,141,-1.0
134,143,-1.0
136,145,-1.0
138,148,-0.6818
140,151,-0.6908
142,153,-1.0
144,155,-1.0
146,157,-1.0
148,159,-1.0
150,161,-1.0
152,163,-1.0
154,165,-1.0
156,168,-1.0
158,170,-0.8287
160,173,-0.7478
162,175,-1.0
164,178,-0.6618
166,181,-1.0
168,183,-0.7326
170,185,-1.0
172,187,-1.0
174,190,-0.8017
176,192,-1.0
178,194,-1.0
180,196,-1.0
182,198,-1.0
184,200,-1.0
186,202,-1.0
188,204,-1.0
190,206,-1.0
192,209,-1.0
194,211,-0.8467
196,213,-1.0
198,216,-0.7385
200,218,-1.0
202,221,-1.0
204,223,-0.8548
206,225,-1.0
208,227,-1.0
210,230,-1.0
212,232,-0.7149
214,234,-1.0
216,236,-1.0
218,238,-1.0
220,240,-1.0
222,242,-1.0
224,244,-1.0
226,246,-1.0
228,248,-1.0
230,250,-1.0
232,252,-1.0
234,254,-1.0
236,256,-1.0
238,258,-1.0
240,260,-1.0
242,262,-1.0
244,264,-1.0
246,266,-1.0
248,268,-1.0
250,270,-1.0
252,272,-1.0
254,275,-0.7191
256,277,-1.0
258,279,-1.0
260,281,-1.0
262,283,-1.0
264,287,-0.6861
266,289,-0.7279
268,291,-1.0
270,293,-1.0
272,296,-1.0
274,298,-0.704
276,300,-1.0
278,302,-1.0
280,304,-1.0
282,306,-1.0
284,309,-0.698
286,311,-1.0
288,314,-1.0
290,317,-0.7816
292,319,-0.745
294,322,-1.0
296,324,-0.7131
298,326,-1.0
300,328,-1.0
