episode,timestep,reward
2,30,0.0
4,50,1.0
6,70,0.0
8,90,0.0
10,110,0.0
12,130,2.5
14,150,2.0
16,170,0.0
18,190,0.0
20,210,0.0
22,230,1.5
24,250,0.5
26,270,0.0
28,290,0.0
30,310,0.0
32,330,0.0
34,350,2.0
36,370,0.5
38,390,0.0
40,410,3.0
42,430,2.5
44,450,4.0
46,470,0.0
48,490,0.5
50,510,4.0
52,530,3.0
54,550,0.0
56,570,2.0
58,590,1.5
60,610,0.0
62,630,0.0
64,650,0.0
66,670,1.5
68,690,2.0
70,710,3.0
72,730,0.0
74,750,0.0
76,770,2.5
78,790,0.0
80,810,0.5
82,830,0.0
84,850,0.0
86,870,0.0
88,890,2.0
90,910,2.5
92,930,3.0
94,950,2.0
96,970,0.5
98,990,1.5
100,1010,4.0
102,1030,0.0
104,1050,1.0
106,1070,0.0
108,1090,0.0
110,1110,0.5
112,1130,0.0
114,1150,0.0
116,1170,0.0
118,1190,0.0
120,1210,0.5
122,1230,0.0
124,1250,0.0
126,1270,0.0
128,1290,0.0
130,1310,0.0
132,1330,1.0
134,1350,1.0
136,1370,0.0
138,1390,1.0
140,1410,0.0
142,1430,0.0
144,1450,2.0
146,1470,0.0
148,1490,0.0
150,1510,0.0
152,1530,0.0
154,1550,3.0
156,1570,0.0
158,1590,1.0
160,1610,0.5
162,1630,1.5
164,1650,0.5
166,1670,3.0
168,1690,2.0
170,1710,0.5
172,1730,1.0
174,1750,1.5
176,1770,1.5
178,1790,2.5
180,1810,2.5
182,1830,1.0
184,1850,0.0
186,1870,0.5
188,1890,0.0
190,1910,0.0
192,1930,1.0
194,1950,0.0
196,1970,3.0
198,1990,2.0
200,2010,1.5
202,2030,1.0
204,2050,1.5
206,2070,0.0
208,2090,0.0
210,2110,1.5
212,2130,1.0
214,2150,1.0
216,2170,1.0
218,2190,1.0
220,2210,1.0
222,2230,1.0
224,2250,2.0
226,2270,1.0
228,2290,1.5
230,2310,2.0
232,2330,3.0
234,2350,0.5
236,2370,2.5
238,2390,0.0
240,2410,1.5
242,2430,2.0
244,2450,1.5
246,2470,1.0
248,2490,1.0
250,2510,1.5
252,2530,1.0
254,2550,2.5
256,2570,1.5
258,2590,4.0
260,2610,0.5
262,2630,4.0
264,2650,3.5
266,2670,2.0
268,2690,3.5
270,2710,2.5
272,2730,4.5
274,2750,3.0
276,2770,1.5
278,2790,2.0
280,2810,2.5
282,2830,3.5
284,2850,2.0
286,2870,0.0
288,2890,4.0
290,2910,1.0
292,2930,1.0
294,2950,2.5
296,2970,2.0
298,2990,0.0
300,3010,2.5
302,3030,4.5
304,3050,2.5
306,3070,1.0
308,3090,2.0
310,3110,4.0
312,3130,2.5
314,3150,2.5
316,3170,2.0
318,3190,4.0
320,3210,1.0
322,3230,2.5
324,3250,3.0
326,3270,3.0
328,3290,0.5
330,3310,2.5
332,3330,2.0
334,3350,2.0
336,3370,3.0
338,3390,2.0
340,3410,4.5
342,3430,1.0
344,3450,1.0
346,3470,2.5
348,3490,4.0
350,3510,4.5
352,3530,1.0
354,3550,2.5
356,3570,4.5
358,3590,2.5
360,3610,4.0
362,3630,0.5
364,3650,1.5
366,3670,2.5
368,3690,1.0
370,3710,1.5
372,3730,3.5
374,3750,2.5
376,3770,4.0
378,3790,2.5
380,3810,4.0
382,3830,2.0
384,3850,1.5
386,3870,2.5
388,3890,4.5
390,3910,4.0
392,3930,4.5
394,3950,4.0
396,3970,1.0
398,3990,4.0
400,4010,5.0
402,4030,3.5
404,4050,6.5
406,4070,3.5
408,4090,6.0
410,4110,4.5
412,4130,2.5
414,4150,2.0
416,4170,4.0
418,4190,2.0
420,4210,5.0
422,4230,4.0
424,4250,0.5
426,4270,3.5
428,4290,1.5
430,4310,3.5
432,4330,5.0
434,4350,1.5
436,4370,1.5
438,4390,1.5
440,4410,5.5
442,4430,1.0
444,4450,3.5
446,4470,1.0
448,4490,4.5
450,4510,3.5
452,4530,4.0
454,4550,3.0
456,4570,6.0
458,4590,5.5
460,4610,0.5
462,4630,6.5
464,4650,4.0
466,4670,4.0
468,4690,4.5
470,4710,2.5
472,4730,2.5
474,4750,1.5
476,4770,3.0
478,4790,0.5
480,4810,4.0
482,4830,2.5
484,4850,4.5
486,4870,5.0
488,4890,2.5
490,4910,2.5
492,4930,2.0
494,4950,5.5
496,4970,3.0
498,4990,3.5
500,5010,6.0
502,5030,2.5
504,5050,3.5
506,5070,7.5
508,5090,3.0
510,5110,1.0
512,5130,0.5
514,5150,2.5
516,5170,1.0
518,5190,2.5
520,5210,7.5
522,5230,3.5
524,5250,2.0
526,5270,2.0
528,5290,7.5
530,5310,4.0
532,5330,4.0
534,5350,5.5
536,5370,2.0
538,5390,3.5
540,5410,3.0
542,5430,0.0
544,5450,3.0
546,5470,4.5
548,5490,0.0
550,5510,0.0
552,5530,3.0
554,5550,3.5
556,5570,5.5
558,5590,2.5
560,5610,3.5
562,5630,1.5
564,5650,2.5
566,5670,4.0
568,5690,0.0
570,5710,2.5
572,5730,3.5
574,5750,2.5
576,5770,1.0
