episode,timestep,reward
2,30,5.0101
4,50,0.0693
6,70,0.9443
8,90,1.6374
10,110,0.2617
12,130,-0.1657
14,150,-1.6672
16,170,2.6725
18,190,-0.7242
20,210,-1.153
22,230,4.366
24,250,2.0372
26,270,0.1891
28,290,-0.936
30,310,-1.1208
32,330,1.9702
34,350,0.3295
36,370,1.8984
38,390,0.7712
40,410,2.6066
42,430,-0.3003
44,450,1.1133
46,470,2.9584
48,490,0.7881
50,510,2.829
52,530,0.8573
54,550,2.9063
56,570,3.2386
58,590,0.7148
60,610,0.9937
62,630,1.3541
64,650,-0.3563
66,670,0.9837
68,690,2.5246
70,710,3.8254
72,730,0.3695
74,750,-0.2745
76,770,0.8223
78,790,3.6719
80,810,2.3296
82,830,-0.4108
84,850,5.0985
86,870,4.3022
88,890,2.4034
90,910,0.6726
92,930,2.3996
94,950,1.8856
96,970,2.6297
98,990,1.573
100,1010,2.5222
102,1030,2.7175
104,1050,3.5218
106,1070,1.4269
108,1090,3.9435
110,1110,2.3978
112,1130,2.3893
114,1150,2.7318
116,1170,2.4487
118,1190,4.2808
120,1210,2.4166
122,1230,1.9215
124,1250,0.855
126,1270,2.5616
128,1290,4.5265
130,1310,5.6209
132,1330,0.3367
134,1350,2.1064
136,1370,0.4243
138,1390,0.4325
140,1410,3.1586
142,1430,5.0016
144,1450,2.6216
146,1470,3.0929
148,1490,4.9494
150,1510,3.7644
152,1530,3.5949
154,1550,1.9587
156,1570,3.7674
158,1590,5.3893
160,1610,2.5648
162,1630,4.2915
164,1650,2.592
166,1670,5.7841
168,1690,3.4958
170,1710,5.014
172,1730,2.2896
174,1750,4.8432
176,1770,4.6828
178,1790,2.3891
180,1810,5.1118
182,1830,5.746
184,1850,4.5298
186,1870,3.9841
188,1890,3.9443
190,1910,5.7665
192,1930,3.6537
194,1950,3.2964
196,1970,1.3138
198,1990,6.2159
200,2010,4.34
202,2030,4.6279
204,2050,2.9502
206,2070,0.2721
208,2090,2.7711
210,2110,0.6706
212,2130,2.9427
214,2150,3.6957
216,2170,3.0254
218,2190,3.2353
220,2210,1.4608
222,2230,2.6465
224,2250,3.5007
226,2270,4.5372
228,2290,3.5427
230,2310,2.2013
