episode,timestep,reward
2,30,-0.8274
4,50,-1.2473
6,70,-0.21
8,90,-0.7821
10,110,-1.1247
12,130,-1.1089
14,150,-0.847
16,170,-0.5327
18,190,-1.1492
20,210,-0.9928
22,230,-0.6645
24,250,-0.6171
26,270,-0.7369
28,290,-0.8015
30,310,-0.9662
32,330,-0.881
34,350,-1.0697
36,370,-1.0768
38,390,-0.8378
40,410,-0.9338
42,430,-0.7305
44,450,-0.7925
46,470,-0.4407
48,490,-0.7683
50,510,-0.7088
52,530,-0.5584
54,550,-0.9782
56,570,-0.7372
58,590,-0.8201
60,610,-1.1034
62,630,-0.8959
64,650,-0.8085
66,670,-1.161
68,690,-1.181
70,710,-0.9837
72,730,-0.9557
74,750,-0.9654
76,770,-0.9527
78,790,-0.7497
80,810,-1.2523
82,830,-0.5091
84,850,-0.587
86,870,-0.6562
88,890,-0.9491
90,910,-0.9922
92,930,-0.9406
94,950,-0.6915
96,970,-1.0987
98,990,-0.9534
100,1010,-0.9222
102,1030,-0.6542
104,1050,-0.7263
106,1070,-0.8134
108,1090,-1.1793
110,1110,-0.8029
112,1130,-0.4999
114,1150,-1.0574
116,1170,-0.4829
118,1190,-0.8081
120,1210,-0.7806
122,1230,-0.7919
124,1250,-1.0159
126,1270,-0.8315
128,1290,-1.1912
130,1310,-0.387
132,1330,-1.1226
134,1350,-0.8171
136,1370,-0.3989
138,1390,-0.9202
140,1410,-0.9794
142,1430,-0.9014
144,1450,-0.8559
146,1470,-0.1698
148,1490,-1.1875
150,1510,-1.2008
152,1530,-0.5353
154,1550,-0.9133
156,1570,-0.8831
158,1590,-0.205
160,1610,-1.0045
162,1630,-0.8051
164,1650,-0.593
166,1670,-0.8216
168,1690,-0.9441
170,1710,-0.5107
172,1730,-1.0518
174,1750,-0.6785
176,1770,-1.0362
178,1790,-0.954
180,1810,-1.1881
182,1830,-0.8495
184,1850,-0.5987
186,1870,-1.2084
188,1890,-0.7493
190,1910,-0.8819
192,1930,-0.8415
194,1950,-0.8635
196,1970,-0.4622
198,1990,-0.7301
200,2010,-1.3093
202,2030,-0.9218
204,2050,-0.7065
206,2070,-0.8533
208,2090,-0.7172
210,2110,-0.5947
212,2130,-1.0628
214,2150,-0.8786
216,2170,-1.0302
218,2190,-0.9198
220,2210,-1.0117
222,2230,-1.2578
224,2250,-0.7945
226,2270,-0.9918
228,2290,-0.8998
230,2310,-0.7666
232,2330,-0.4937
234,2350,-0.963
236,2370,-0.9405
238,2390,-0.7127
240,2410,-1.227
242,2430,-0.1423
244,2450,-0.8839
246,2470,-0.9965
248,2490,-1.1373
250,2510,-0.8517
252,2530,-0.4963
254,2550,-0.7915
256,2570,-0.7296
258,2590,-0.6128
260,2610,-0.9841
262,2630,-0.5229
264,2650,-1.1138
266,2670,-0.8164
268,2690,-0.6742
270,2710,-0.9024
272,2730,-0.7973
274,2750,-0.9586
276,2770,-0.5384
278,2790,-0.7493
280,2810,-0.2616
282,2830,-0.5523
284,2850,-0.7973
286,2870,-0.6385
288,2890,-1.1343
290,2910,-1.0449
292,2930,-0.9578
294,2950,-0.8274
296,2970,-1.1985
298,2990,-0.6889
300,3010,-1.0304
302,3030,-0.6438
304,3050,-0.7533
306,3070,-0.7651
308,3090,-1.259
310,3110,-0.9948
312,3130,-0.8144
314,3150,-1.0855
316,3170,-0.6657
318,3190,-0.7145
320,3210,-0.9088
322,3230,-0.8211
324,3250,-1.0941
326,3270,-1.0316
328,3290,-0.9721
330,3310,-0.7107
332,3330,-0.7577
334,3350,-1.1293
336,3370,-0.0677
338,3390,-1.1414
340,3410,-0.7559
342,3430,-1.0388
344,3450,-1.0805
346,3470,-0.8099
348,3490,-1.1366
350,3510,-0.6895
352,3530,-0.6529
354,3550,-0.204
356,3570,0.1847
358,3590,-0.8226
360,3610,-0.2539
362,3630,-0.5352
364,3650,-1.1302
366,3670,-0.7808
368,3690,-0.6945
370,3710,-0.4985
372,3730,0.0409
374,3750,-0.7274
376,3770,0.1583
378,3790,-1.0975
380,3810,0.3478
382,3830,-0.2026
384,3850,-0.8581
386,3870,-0.8711
388,3890,-0.9989
390,3910,-0.0781
392,3930,-0.8806
394,3950,-0.4005
396,3970,-1.2803
398,3990,-0.6924
400,4010,-1.1198
402,4030,-0.5635
404,4050,-0.8961
406,4070,-0.9805
408,4090,-0.5573
410,4110,-0.9131
412,4130,-0.8677
414,4150,-0.5356
416,4170,-0.579
418,4190,-0.7797
420,4210,-0.8352
422,4230,-0.8833
424,4250,-0.9545
426,4270,-0.9504
428,4290,-0.9648
430,4310,-0.3205
432,4330,-0.2
434,4350,-0.9762
436,4370,-0.8459
438,4390,-0.8902
440,4410,-0.7138
442,4430,-0.7862
444,4450,-0.9513
446,4470,-0.476
448,4490,-0.5468
450,4510,-0.7416
452,4530,-0.8202
454,4550,-0.8867
456,4570,-0.4359
458,4590,-0.3773
460,4610,-0.6715
462,4630,-1.0072
464,4650,-0.808
466,4670,-0.5679
468,4690,-0.8036
470,4710,-0.3901
472,4730,-0.7687
474,4750,-0.82
476,4770,-1.0047
478,4790,-0.7479
480,4810,-0.4601
482,4830,-0.4937
484,4850,-0.7622
486,4870,-0.42
488,4890,-0.3263
490,4910,-0.3237
492,4930,0.0392
494,4950,-0.8249
496,4970,-1.1847
498,4990,-0.9612
500,5010,-0.7994
502,5030,-1.0496
504,5050,-0.5302
506,5070,-0.6771
508,5090,-0.8292
510,5110,-0.345
512,5130,-1.1026
514,5150,-0.7498
516,5170,-0.8027
518,5190,-0.8811
520,5210,-1.016
522,5230,-1.1177
524,5250,-0.7122
526,5270,-0.7074
528,5290,-0.5961
530,5310,-0.7929
532,5330,-0.5576
534,5350,-0.6154
536,5370,-0.3992
538,5390,-1.0663
540,5410,-0.6223
542,5430,-0.9631
544,5450,-0.8774
546,5470,-0.785
548,5490,-0.5387
550,5510,-0.7168
552,5530,-0.453
554,5550,-0.6655
556,5570,-0.8178
558,5590,-1.0026
560,5610,-0.8017
562,5630,-0.9656
564,5650,-1.2738
566,5670,-1.1132
568,5690,-0.5666
570,5710,-1.1373
572,5730,0.3388
574,5750,-1.1706
576,5770,-0.4906
578,5790,-0.414
580,5810,-0.7634
582,5830,-0.9438
584,5850,-0.6537
586,5870,-1.0785
588,5890,-0.8704
590,5910,-0.3405
592,5930,-0.604
594,5950,-0.8614
596,5970,-0.5836
598,5990,-0.8839
600,6010,-0.4705
602,6030,-0.9152
604,6050,-0.1439
606,6070,-0.8678
