episode,timestep,reward
2,30,3.9783
4,50,4.8168
6,70,4.2812
8,90,5.2862
10,110,2.569
12,130,0.66
14,150,2.1052
16,170,5.4792
18,190,1.6467
20,210,4.3773
22,230,1.8281
24,250,4.1528
26,270,0.5232
28,290,3.5962
30,310,3.8913
32,330,3.0102
34,350,5.1881
36,370,4.198
38,390,3.8033
40,410,4.2119
42,430,5.2895
44,450,2.1152
46,470,2.7403
48,490,3.2519
50,510,3.321
52,530,5.1716
54,550,5.1902
56,570,4.0611
58,590,3.8158
60,610,4.4259
62,630,3.6951
64,650,4.2675
66,670,2.1725
68,690,4.3927
70,710,1.6098
72,730,4.1986
74,750,3.1106
76,770,4.369
78,790,4.4745
80,810,4.1968
82,830,5.2584
84,850,2.7536
86,870,3.1674
88,890,5.4158
90,910,3.1791
92,930,2.6692
94,950,5.2741
96,970,2.7949
98,990,4.3875
100,1010,4.3562
102,1030,5.3243
104,1050,3.8658
106,1070,3.3916
108,1090,2.9222
110,1110,2.9422
112,1130,5.2559
114,1150,0.5373
116,1170,5.2693
118,1190,3.1796
120,1210,4.789
122,1230,2.3722
124,1250,4.2367
126,1270,4.9667
128,1290,4.4274
130,1310,3.6913
132,1330,3.3101
134,1350,3.1988
136,1370,3.4265
138,1390,4.8852
140,1410,3.7999
142,1430,4.0746
144,1450,2.8726
146,1470,5.2132
148,1490,4.0113
150,1510,2.8606
152,1530,2.9382
154,1550,3.5143
156,1570,4.2085
158,1590,5.0018
160,1610,2.432
162,1630,2.4032
164,1650,1.014
166,1670,3.8357
168,1690,4.5635
170,1710,3.9592
172,1730,4.98
174,1750,4.4372
176,1770,3.736
178,1790,2.9932
180,1810,1.5158
182,1830,3.635
184,1850,5.8039
186,1870,4.9106
188,1890,3.4978
190,1910,2.7956
192,1930,6.0889
194,1950,2.3944
196,1970,1.1344
198,1990,4.197
200,2010,2.8123
202,2030,3.6936
204,2050,4.8028
206,2070,5.7069
208,2090,4.895
210,2110,4.7166
212,2130,1.3071
214,2150,3.6155
216,2170,4.0332
218,2190,3.3165
220,2210,6.1211
222,2230,3.6126
224,2250,1.4903
226,2270,3.759
228,2290,4.1557
230,2310,6.6718
232,2330,4.7591
234,2350,2.3498
236,2370,4.3692
238,2390,6.0411
240,2410,4.6387
242,2430,3.341
244,2450,5.4883
246,2470,1.9513
248,2490,6.3015
250,2510,4.9294
252,2530,3.4713
254,2550,0.7133
256,2570,3.6995
258,2590,5.0045
260,2610,4.3771
262,2630,4.8622
264,2650,5.592
266,2670,2.984
268,2690,2.7906
270,2710,3.4899
272,2730,3.3917
274,2750,2.9191
276,2770,2.6258
278,2790,5.6389
280,2810,3.1591
282,2830,4.4637
284,2850,5.0714
286,2870,0.4302
288,2890,1.8191
290,2910,3.9475
292,2930,2.2788
294,2950,2.1314
296,2970,2.1385
298,2990,3.2835
300,3010,4.5172
302,3030,4.0031
304,3050,6.0315
306,3070,2.3148
308,3090,4.6856
310,3110,5.2472
312,3130,2.6352
314,3150,3.5687
316,3170,3.1906
318,3190,1.9966
320,3210,2.8254
322,3230,2.5999
324,3250,4.7863
326,3270,3.7414
328,3290,1.4387
330,3310,7.087
332,3330,2.4041
334,3350,2.991
336,3370,3.2759
338,3390,5.2984
340,3410,4.9111
342,3430,3.3875
344,3450,3.7154
346,3470,1.1425
348,3490,4.6286
350,3510,2.5008
352,3530,4.2471
354,3550,3.8818
356,3570,4.2379
358,3590,3.3455
360,3610,3.7343
362,3630,3.2586
364,3650,3.1166
366,3670,1.8891
368,3690,3.9689
370,3710,0.3929
372,3730,3.5083
374,3750,2.4669
376,3770,1.6355
378,3790,4.0404
380,3810,3.8587
382,3830,3.6376
384,3850,3.1001
386,3870,4.8552
388,3890,2.4253
390,3910,2.5368
392,3930,3.1494
394,3950,3.2474
396,3970,3.7192
398,3990,2.3766
400,4010,5.9143
402,4030,4.013
404,4050,4.3739
406,4070,0.8566
408,4090,2.3862
410,4110,3.3398
412,4130,2.9082
414,4150,3.3548
416,4170,2.0841
418,4190,3.338
420,4210,1.8153
422,4230,3.7
424,4250,3.4115
426,4270,2.806
428,4290,1.5617
430,4310,2.8525
432,4330,4.0636
434,4350,2.1603
436,4370,2.7051
438,4390,3.0577
440,4410,2.1939
442,4430,3.2681
444,4450,4.6406
446,4470,5.3475
448,4490,2.6249
450,4510,2.0003
452,4530,4.5014
454,4550,6.0566
456,4570,2.8252
458,4590,5.6332
460,4610,4.2189
462,4630,3.6945
464,4650,2.5602
466,4670,1.5504
468,4690,1.6566
470,4710,2.6661
472,4730,3.6502
474,4750,3.4234
476,4770,4.027
478,4790,4.94
480,4810,3.7203
482,4830,4.9341
484,4850,4.7224
486,4870,3.2463
488,4890,1.5781
490,4910,5.7303
492,4930,3.9025
494,4950,2.5391
496,4970,5.5603
498,4990,3.2635
500,5010,3.8338
502,5030,2.0381
504,5050,2.4982
506,5070,2.3425
508,5090,2.7581
510,5110,5.1772
512,5130,4.3905
514,5150,5.3854
516,5170,1.7712
518,5190,6.175
520,5210,5.297
522,5230,2.8987
524,5250,2.8576
526,5270,2.1088
528,5290,2.6269
530,5310,3.9352
532,5330,3.0492
534,5350,3.7588
536,5370,1.8743
538,5390,4.7242
540,5410,4.1303
542,5430,0.2176
544,5450,0.914
546,5470,2.7314
548,5490,2.0636
550,5510,2.4087
552,5530,2.8708
554,5550,0.8132
556,5570,2.9106
558,5590,1.9974
560,5610,3.6468
562,5630,4.1086
564,5650,0.4563
566,5670,4.8569
568,5690,2.8813
570,5710,3.5132
572,5730,2.4571
574,5750,2.0511
576,5770,4.8836
578,5790,2.3353
580,5810,1.0595
582,5830,2.2176
584,5850,5.1602
586,5870,2.0834
588,5890,1.6633
590,5910,1.651
592,5930,6.1529
594,5950,2.4432
596,5970,3.1549
598,5990,3.5723
600,6010,3.3886
602,6030,0.4898
604,6050,4.5612
606,6070,7.286
608,6090,4.061
610,6110,1.0164
612,6130,4.8796
614,6150,1.3503
616,6170,2.9403
618,6190,1.9654
620,6210,1.7464
622,6230,0.9013
624,6250,2.4548
626,6270,2.7967
628,6290,1.3817
630,6310,5.7644
632,6330,0.9734
634,6350,3.3337
636,6370,4.085
638,6390,2.6057
640,6410,2.4767
642,6430,3.1971
644,6450,2.0642
646,6470,2.5882
648,6490,5.4811
650,6510,3.1785
652,6530,3.0027
654,6550,2.5159
656,6570,0.9365
658,6590,2.0284
660,6610,5.3758
662,6630,1.062
664,6650,2.1033
666,6670,1.7376
668,6690,4.5916
670,6710,3.503
672,6730,2.2823
674,6750,3.7341
676,6770,3.1202
678,6790,2.9489
680,6810,0.5306
682,6830,3.3071
684,6850,4.2257
686,6870,2.2425
688,6890,3.4501
690,6910,6.4893
692,6930,-0.0192
694,6950,3.6614
696,6970,1.3896
698,6990,1.2922
700,7010,2.0511
702,7030,4.2701
704,7050,3.224
706,7070,3.1966
708,7090,2.8257
710,7110,2.8379
712,7130,0.9111
714,7150,4.6679
716,7170,3.0268
718,7190,2.0327
720,7210,2.324
722,7230,0.9305
724,7250,1.5885
726,7270,4.8015
728,7290,3.2204
730,7310,3.8778
732,7330,4.0191
734,7350,6.0011
736,7370,2.9695
738,7390,2.9604
740,7410,0.5881
742,7430,1.4261
744,7450,3.5416
746,7470,6.322
748,7490,4.1721
750,7510,6.1641
752,7530,2.6594
754,7550,1.6303
756,7570,2.5921
758,7590,1.3541
760,7610,3.1909
762,7630,1.5193
764,7650,4.7481
766,7670,3.5437
768,7690,1.9258
770,7710,5.1843
772,7730,0.9346
774,7750,3.4747
776,7770,4.1809
778,7790,2.8728
780,7810,1.7639
782,7830,2.0252
784,7850,3.4604
786,7870,3.1039
788,7890,3.7428
790,7910,1.9446
792,7930,1.1965
794,7950,2.6912
796,7970,0.1696
798,7990,0.2715
800,8010,2.9523
802,8030,7.2461
804,8050,4.6331
806,8070,5.3166
808,8090,5.2089
810,8110,3.5834
812,8130,1.4727
814,8150,2.4342
816,8170,3.4993
818,8190,1.8847
820,8210,3.2095
822,8230,0.3493
824,8250,1.9242
826,8270,2.4898
828,8290,1.324
830,8310,4.9092
832,8330,1.6407
834,8350,1.7772
836,8370,4.3992
838,8390,0.7074
840,8410,3.1864
842,8430,2.6742
844,8450,5.1069
846,8470,1.4873
848,8490,3.2668
850,8510,4.3976
852,8530,3.9662
854,8550,1.1438
856,8570,6.9761
858,8590,4.1079
860,8610,3.07
862,8630,3.3759
864,8650,2.0284
866,8670,0.9798
868,8690,1.2323
870,8710,0.8957
872,8730,2.3967
874,8750,0.5354
876,8770,3.4064
878,8790,3.302
880,8810,3.6109
882,8830,3.9437
884,8850,2.7042
886,8870,4.491
888,8890,2.4325
890,8910,5.3479
892,8930,5.72
894,8950,3.1924
896,8970,1.3993
898,8990,1.7951
900,9010,6.5042
902,9030,3.0134
904,9050,0.7721
906,9070,2.7068
908,9090,0.4398
910,9110,2.5844
912,9130,4.5079
914,9150,3.7491
916,9170,4.363
918,9190,1.2435
920,9210,4.3258
922,9230,4.459
924,9250,3.4871
926,9270,3.0682
928,9290,1.2247
930,9310,2.4054
932,9330,0.0083
934,9350,-0.4376
936,9370,3.7485
938,9390,3.5539
940,9410,1.0795
942,9430,3.3613
944,9450,2.2462
946,9470,3.4255
948,9490,3.4891
950,9510,0.0172
952,9530,3.4575
954,9550,2.1833
956,9570,2.4766
958,9590,2.6579
960,9610,1.9199
962,9630,4.6721
964,9650,-0.5374
966,9670,4.0635
968,9690,2.2327
970,9710,4.8817
972,9730,1.3896
974,9750,4.4087
976,9770,4.1167
978,9790,3.4127
980,9810,2.7763
982,9830,2.1708
984,9850,2.3257
986,9870,3.318
988,9890,6.2623
990,9910,2.8539
992,9930,1.7298
994,9950,2.4651
996,9970,2.7729
998,9990,-0.5158
1000,10010,0.8725
1002,10030,0.8709
1004,10050,5.944
1006,10070,2.5605
1008,10090,3.2815
1010,10110,6.7948
1012,10130,1.376
1014,10150,1.9761
1016,10170,0.5731
1018,10190,-0.062
1020,10210,4.8981
1022,10230,3.9533
1024,10250,4.0937
1026,10270,3.179
1028,10290,1.9781
1030,10310,4.7667
1032,10330,3.6605
1034,10350,2.3104
1036,10370,5.3309
1038,10390,3.2514
1040,10410,1.2071
1042,10430,1.6041
1044,10450,3.6681
1046,10470,5.4208
1048,10490,4.165
1050,10510,4.368
1052,10530,0.1989
1054,10550,3.2785
1056,10570,2.5518
1058,10590,2.2498
1060,10610,5.0515
1062,10630,2.0969
1064,10650,1.5066
1066,10670,5.7229
1068,10690,0.9407
1070,10710,5.8873
1072,10730,2.8878
1074,10750,-0.2168
1076,10770,1.8447
1078,10790,4.1175
1080,10810,2.3679
1082,10830,3.3478
1084,10850,6.9273
1086,10870,0.8605
1088,10890,3.3249
1090,10910,3.9481
1092,10930,3.0534
1094,10950,4.6535
1096,10970,4.2706
1098,10990,2.9293
1100,11010,5.721
1102,11030,2.1139
1104,11050,5.3126
1106,11070,3.7864
1108,11090,4.3956
1110,11110,2.4967
1112,11130,3.0451
1114,11150,0.5001
1116,11170,3.3463
1118,11190,3.2572
1120,11210,1.9421
1122,11230,0.9263
1124,11250,1.4488
1126,11270,1.0069
1128,11290,1.792
1130,11310,-0.0251
1132,11330,2.2948
1134,11350,3.9684
1136,11370,1.8979
1138,11390,3.2006
1140,11410,4.1081
1142,11430,4.948
1144,11450,2.6638
1146,11470,1.2296
1148,11490,2.7691
1150,11510,1.4886
1152,11530,2.9904
1154,11550,4.9246
1156,11570,3.2876
1158,11590,5.3636
1160,11610,3.1908
1162,11630,4.4246
1164,11650,3.7676
1166,11670,4.735
1168,11690,2.6263
1170,11710,3.7442
1172,11730,2.8915
1174,11750,2.9525
1176,11770,1.5308
1178,11790,3.4003
1180,11810,2.732
1182,11830,2.115
1184,11850,0.2812
1186,11870,2.1052
1188,11890,4.2421
1190,11910,4.5278
1192,11930,2.5557
1194,11950,2.3315
1196,11970,3.185
1198,11990,3.8474
1200,12010,4.0706
1202,12030,0.6111
1204,12050,0.7915
1206,12070,0.5702
1208,12090,2.5225
1210,12110,5.007
1212,12130,2.6708
1214,12150,3.035
1216,12170,2.1605
1218,12190,4.7547
1220,12210,2.3735
1222,12230,1.6036
1224,12250,1.3365
1226,12270,2.3505
