episode,timestep,reward
2,30,1.0
4,50,0.0
6,70,0.0
8,90,0.0
10,110,2.0
12,130,2.5
14,150,0.0
16,170,0.5
18,190,0.5
20,210,0.0
22,230,1.5
24,250,3.0
26,270,4.0
28,290,0.0
30,310,0.0
32,330,2.5
34,350,0.0
36,370,5.0
38,390,0.0
40,410,2.0
42,430,5.5
44,450,0.0
46,470,1.5
48,490,3.5
50,510,0.0
52,530,2.0
54,550,3.0
56,570,4.0
58,590,2.0
60,610,5.5
62,630,9.0
64,650,7.0
66,670,2.0
68,690,7.0
70,710,3.5
72,730,3.5
74,750,5.0
76,770,3.0
78,790,5.0
80,810,8.5
82,830,4.0
84,850,4.0
86,870,7.0
88,890,6.0
90,910,6.5
92,930,9.5
94,950,8.0
96,970,5.5
98,990,4.5
100,1010,3.5
102,1030,6.5
104,1050,4.5
106,1070,6.0
108,1090,6.5
110,1110,6.0
112,1130,7.5
114,1150,7.0
116,1170,3.5
118,1190,5.0
120,1210,5.0
122,1230,4.0
124,1250,11.0
126,1270,7.5
128,1290,9.5
130,1310,7.5
132,1330,5.5
134,1350,6.0
136,1370,10.0
138,1390,8.0
140,1410,9.5
142,1430,9.0
144,1450,9.5
146,1470,7.5
148,1490,7.0
150,1510,12.0
152,1530,9.0
154,1550,6.0
156,1570,6.5
158,1590,12.5
160,1610,8.0
162,1630,9.0
164,1650,10.5
166,1670,7.0
168,1690,3.5
170,1710,3.5
172,1730,13.0
174,1750,7.0
176,1770,9.0
178,1790,11.0
180,1810,8.0
182,1830,8.0
184,1850,10.5
186,1870,13.0
188,1890,6.5
190,1910,14.0
192,1930,11.0
194,1950,9.0
196,1970,8.5
198,1990,9.5
200,2010,11.5
202,2030,11.0
204,2050,13.0
206,2070,7.0
208,2090,8.0
210,2110,13.0
212,2130,11.0
214,2150,9.0
216,2170,15.5
218,2190,10.5
220,2210,13.0
222,2230,14.0
224,2250,12.5
226,2270,10.0
228,2290,11.0
230,2310,10.0
232,2330,11.0
234,2350,10.5
236,2370,7.0
238,2390,14.0
240,2410,8.0
242,2430,9.5
244,2450,8.5
246,2470,7.5
248,2490,7.5
250,2510,11.0
252,2530,11.5
254,2550,10.5
256,2570,12.0
258,2590,10.5
260,2610,13.0
262,2630,8.5
264,2650,6.0
266,2670,11.0
268,2690,11.0
270,2710,13.0
272,2730,12.5
