episode,timestep,reward
2,7,-0.7877
4,13,-0.8045
6,17,-0.6314
8,23,-0.4942
10,32,-0.7065
12,34,-0.5199
14,40,-1.0
16,46,-0.3419
18,49,-0.8032
20,56,-0.2569
22,58,-0.9833
24,63,-0.8248
26,66,-0.5435
28,70,-0.7124
30,74,-0.7073
32,79,-0.3973
34,83,-1.0
36,85,-0.7837
38,92,-0.9344
40,94,-0.6006
42,101,-0.9137
44,113,0.0863
46,119,-0.4275
48,125,-0.1767
50,134,-0.9281
52,138,-0.1331
54,146,-0.4131
56,151,-0.0663
58,160,-0.5055
60,167,-0.941
62,170,-0.0911
64,174,-0.9845
66,178,-0.746
68,187,-0.6053
70,197,0.3339
72,205,-0.3517
74,208,-0.1682
76,216,-0.7565
78,218,0.1048
80,221,-1.0
82,235,1.4075
84,241,-0.4493
86,258,0.0249
88,272,1.0225
90,279,1.7833
92,283,-0.3975
94,286,-0.9761
96,291,-0.8031
98,295,-0.5821
100,303,-0.8849
102,307,0.9335
104,309,-1.0
106,312,-1.0
108,328,-0.5695
110,336,0.2187
112,345,0.1734
114,362,-0.1006
116,369,0.2566
118,381,0.3625
120,390,-0.5368
122,395,-0.2889
124,410,-0.5329
126,415,1.5065
128,425,0.5919
130,429,-0.9428
132,445,-0.5705
134,451,1.8114
136,454,-0.935
138,468,1.1471
140,485,0.8965
142,501,2.7501
144,508,0.9935
146,521,0.1508
148,526,0.8587
150,544,0.263
152,547,1.0733
154,559,0.285
156,568,-0.3962
158,572,0.2588
160,575,-0.7674
162,595,0.4594
164,607,1.9966
166,610,-0.5758
168,622,-0.8703
170,625,0.8075
172,631,-0.7439
174,635,-0.7332
176,639,-0.8766
178,644,-0.8427
180,646,-0.3209
182,650,-1.0
184,654,-0.4265
186,670,-0.4602
188,675,0.7524
190,680,-0.9273
192,693,0.4247
194,699,0.3908
196,707,0.1137
198,709,-0.4274
200,717,-0.9356
202,723,-0.2556
204,740,0.8531
206,744,0.1642
208,748,-0.3609
210,750,-1.0
212,753,-1.0
214,766,-0.464
216,768,1.176
218,778,-0.3364
220,787,-0.8475
222,800,-0.3028
224,804,0.9965
226,815,1.3401
228,824,-1.0
230,836,0.0935
232,848,2.2422
234,859,-0.7384
236,865,1.4405
238,881,0.2047
240,894,-0.2599
242,900,1.301
244,907,-0.6316
246,919,0.3715
248,927,1.063
250,931,-0.8271
252,937,-0.3569
254,949,-0.5076
256,959,0.3901
258,975,1.3328
260,984,-0.0908
262,991,-0.055
264,1001,1.0075
266,1003,-1.0
268,1007,-1.0
270,1013,-0.3163
272,1026,0.5013
274,1036,-0.7173
276,1047,0.5476
278,1052,1.3287
280,1059,-0.8403
282,1061,-0.3974
284,1074,0.6089
286,1084,-0.1744
288,1087,-0.9161
290,1093,-0.6821
292,1102,-0.6059
294,1111,0.2455
296,1113,-0.6707
298,1118,-0.3095
300,1122,-0.7142
302,1139,-0.0136
304,1143,0.9888
306,1147,-0.2462
308,1163,-0.1468
310,1167,0.7422
312,1169,-1.0
314,1171,-1.0
316,1175,-0.8842
318,1184,-0.0594
320,1186,-0.6809
322,1192,-0.5175
324,1200,-0.7867
326,1211,0.6476
328,1224,-0.6635
330,1228,0.7607
332,1234,0.1429
334,1248,0.5528
336,1265,1.1106
338,1268,0.419
340,1277,-0.0122
342,1289,-0.8656
344,1308,1.7806
346,1322,1.5526
348,1333,1.1805
350,1339,-0.9815
352,1341,-0.4424
354,1356,1.1837
356,1365,0.0994
358,1371,-0.7414
360,1386,0.2608
362,1401,0.8239
364,1406,0.6743
366,1410,-0.6469
368,1423,0.4348
370,1427,-0.5654
372,1443,0.4308
374,1448,0.1009
376,1456,-0.2537
378,1458,-0.8591
380,1466,-0.6696
382,1478,-0.1012
384,1482,0.0723
386,1497,1.4262
388,1511,0.7546
390,1526,2.693
392,1537,-0.0408
394,1547,1.6272
396,1549,-0.8202
398,1557,-1.0
400,1569,0.6344
402,1571,-0.8922
404,1579,-0.5705
406,1588,0.0502
408,1590,-0.1518
410,1599,-0.8364
412,1606,-0.1115
414,1622,0.5412
416,1634,2.0905
418,1641,-0.4112
420,1652,2.0584
422,1656,-0.5946
424,1664,-0.0422
426,1675,0.189
428,1679,-0.7934
430,1685,-0.0761
432,1688,-0.8391
434,1698,-0.1387
436,1712,1.6694
438,1720,0.1135
440,1727,-0.2204
442,1732,-0.7706
444,1744,-0.3883
446,1751,2.2527
448,1767,1.1239
450,1772,0.234
452,1784,-0.6439
454,1792,1.7852
456,1804,-0.5989
458,1806,0.0768
460,1813,0.2373
462,1817,-0.49
464,1819,-1.0
466,1834,-0.3732
468,1840,1.6959
470,1844,-0.8693
472,1851,-0.5946
474,1859,0.3958
476,1865,-0.7199
478,1871,-1.0
480,1876,0.2723
482,1879,-0.8814
484,1882,-0.8406
486,1886,-0.5707
488,1896,0.2866
490,1900,-1.0
492,1902,-0.7304
494,1908,-1.0
496,1917,0.6596
498,1930,1.7899
500,1941,-0.7947
502,1950,1.7042
504,1958,-0.7132
506,1964,-0.4995
508,1967,-0.733
510,1977,0.285
512,1989,1.4132
514,2002,-0.3594
516,2005,0.1679
518,2009,-0.8361
520,2013,-0.4632
522,2029,0.3677
524,2033,-0.2315
526,2040,-0.3277
528,2046,0.264
530,2057,1.6205
532,2065,-0.0778
534,2083,0.5288
536,2088,1.9539
538,2101,1.2159
540,2116,1.4812
542,2126,0.2108
544,2132,-0.7432
546,2137,-0.3017
548,2147,0.0648
550,2158,0.0811
552,2162,-0.2995
554,2167,-0.8993
556,2180,0.123
558,2196,0.6386
560,2208,0.4323
562,2212,-0.3876
564,2215,-0.4057
566,2219,-0.5276
568,2223,-0.7624
570,2232,-0.6894
572,2234,-0.1266
574,2242,0.1004
576,2249,-0.5051
578,2259,0.8865
580,2274,0.2461
582,2292,2.4483
584,2301,1.4958
586,2315,-0.2137
588,2320,0.1672
590,2326,-1.0
592,2330,0.1557
594,2333,-0.957
596,2347,0.4484
598,2353,-0.2581
600,2356,-0.4461
602,2367,-0.5528
604,2371,-0.3097
606,2378,-1.0
608,2381,-0.22
610,2386,-1.0
612,2388,-0.6765
614,2408,0.7613
616,2414,1.3474
618,2424,0.9456
620,2433,-0.448
622,2443,-0.0737
624,2453,0.8058
626,2459,0.1661
628,2468,-0.7641
630,2475,0.3153
632,2483,-0.2313
634,2485,-0.7555
636,2487,-1.0
638,2498,1.1217
640,2515,0.4672
642,2522,-0.2164
644,2534,0.5549
646,2539,-0.4437
648,2551,-0.6371
650,2558,0.9411
652,2567,-0.0326
654,2572,-0.612
656,2585,-0.5195
658,2605,3.395
660,2618,3.4943
662,2625,0.4027
664,2630,-0.7427
666,2638,-0.2192
668,2651,1.5411
670,2664,0.2866
672,2679,1.2672
674,2699,1.2204
676,2710,1.6764
678,2723,0.4728
680,2741,1.6443
682,2747,1.1554
684,2754,-0.499
686,2761,-0.6121
688,2770,-0.5757
690,2785,1.8706
692,2796,1.0361
694,2803,-0.4999
696,2810,-0.7999
698,2820,0.4624
700,2831,0.9016
702,2834,-0.7276
704,2846,-0.742
706,2858,1.0523
708,2871,0.7916
710,2879,0.0265
712,2897,0.8628
714,2905,0.9493
716,2910,-0.2179
718,2920,-0.3096
720,2928,0.9718
722,2934,-0.3598
724,2942,-0.2146
726,2945,-0.5406
728,2948,-0.8359
730,2959,-1.0
732,2973,1.7979
734,2984,3.1663
736,2994,-0.0066
738,3008,-0.4991
740,3023,2.9848
742,3033,-0.4773
744,3053,3.5998
746,3055,0.9952
748,3066,0.3605
750,3083,0.4105
752,3089,-0.1675
754,3103,0.195
756,3114,1.9358
758,3125,0.4199
760,3140,-0.3533
762,3152,0.1604
764,3159,2.663
766,3167,-0.2795
768,3171,0.0536
770,3181,-0.6611
772,3192,0.6533
774,3199,-0.2464
776,3205,-1.0
778,3210,-0.4279
780,3224,1.7637
782,3227,-0.4388
784,3234,-0.4533
786,3238,-0.7624
788,3241,-1.0
790,3243,-0.843
792,3258,0.5446
794,3265,2.0007
796,3276,1.1885
798,3289,-0.3782
800,3294,-0.0577
802,3313,2.8775
804,3320,0.2764
806,3331,1.2037
808,3334,-1.0
810,3338,-0.8351
812,3350,-0.6787
814,3356,1.6209
816,3366,0.3177
818,3370,-0.3417
820,3376,-0.241
822,3387,-0.881
824,3395,0.8511
826,3409,0.0766
828,3421,0.7872
830,3431,0.865
832,3441,1.2006
834,3453,2.1237
836,3459,-0.5023
838,3469,0.1493
840,3479,-0.3753
842,3482,-0.1514
844,3497,-0.2044
846,3508,2.2164
848,3520,3.0504
850,3539,1.6043
852,3548,1.1874
854,3559,-1.0
856,3562,1.3499
858,3567,-0.449
860,3581,-0.0891
862,3588,1.3624
864,3599,0.0632
866,3610,-0.378
868,3616,0.2757
870,3621,0.2665
872,3632,0.3763
874,3635,-0.4728
876,3644,0.4433
878,3653,-1.0
880,3668,2.052
882,3675,-0.1238
884,3683,-0.1282
886,3687,-0.7346
888,3692,-0.7939
890,3695,-0.5256
892,3698,-0.8827
894,3706,0.0364
896,3715,-0.8405
898,3722,0.1159
900,3727,-0.6611
902,3746,1.1333
904,3758,0.7946
906,3769,-0.1754
908,3773,-0.1173
910,3778,-0.8455
912,3795,-0.0535
914,3801,0.8529
916,3811,0.9956
918,3824,-0.3435
920,3833,0.5561
922,3852,1.2899
924,3870,2.1083
926,3878,1.441
928,3888,0.5665
930,3908,1.4293
932,3914,0.811
934,3921,-0.4694
936,3929,0.2098
938,3947,1.3071
940,3961,1.6958
942,3967,0.5777
944,3978,-0.0479
946,3985,1.8837
948,3989,-0.4219
950,3998,1.2214
952,4005,0.2249
954,4011,0.1852
956,4015,-0.7635
958,4026,0.1269
960,4036,-0.3231
962,4056,1.6786
964,4060,0.6226
966,4067,0.1258
968,4081,-0.6521
970,4099,2.3448
972,4104,1.262
974,4108,-0.5713
976,4115,-0.8064
978,4123,0.6099
980,4133,-1.0
982,4137,0.1285
984,4149,0.2117
986,4166,0.6272
988,4177,2.2107
990,4179,-0.0638
992,4199,0.8877
