episode,timestep,reward
2,30,0.0
4,50,0.0
6,70,0.0
8,90,0.0
10,110,0.0
12,130,0.0
14,150,0.0
16,170,0.0
18,190,0.0
20,210,0.0
22,230,0.0
24,250,0.25
26,270,0.0
28,290,0.0
30,310,0.0
32,330,0.0
34,350,0.0
36,370,0.0
38,390,0.0
40,410,0.0
42,430,0.5
44,450,0.0
46,470,0.0
48,490,0.0
50,510,0.0
52,530,0.0
54,550,0.0
56,570,0.0
58,590,0.0
60,610,0.0
62,630,0.25
64,650,0.0
66,670,0.0
68,690,0.0
70,710,0.0
72,730,1.5
74,750,0.0
76,770,0.0
78,790,0.0
80,810,0.5
82,830,0.0
84,850,0.5
86,870,0.0
88,890,0.25
90,910,0.5
92,930,0.5
94,950,0.25
96,970,1.25
98,990,0.25
100,1010,0.75
102,1030,1.25
104,1050,0.5
106,1070,1.25
108,1090,1.0
110,1110,0.0
112,1130,0.5
114,1150,1.75
116,1170,1.75
118,1190,2.0
120,1210,1.5
122,1230,1.75
124,1250,1.25
126,1270,1.75
128,1290,1.25
130,1310,2.25
132,1330,2.0
134,1350,2.5
136,1370,3.5
138,1390,1.75
140,1410,3.0
142,1430,2.25
144,1450,2.25
146,1470,3.0
148,1490,0.25
150,1510,1.5
152,1530,2.75
154,1550,0.75
156,1570,2.75
158,1590,2.75
160,1610,2.0
162,1630,2.0
164,1650,2.75
166,1670,3.0
168,1690,1.25
170,1710,2.5
172,1730,2.25
174,1750,3.5
176,1770,2.0
178,1790,2.75
180,1810,2.5
182,1830,2.5
184,1850,3.5
186,1870,3.5
188,1890,2.25
190,1910,3.5
192,1930,2.5
194,1950,2.75
196,1970,3.0
198,1990,3.25
200,2010,2.25
202,2030,2.5
204,2050,3.0
206,2070,3.0
208,2090,2.25
210,2110,2.75
212,2130,3.0
214,2150,3.75
216,2170,3.25
218,2190,2.75
220,2210,2.25
222,2230,2.75
224,2250,3.0
226,2270,3.25
228,2290,3.25
230,2310,2.25
232,2330,3.25
234,2350,3.0
236,2370,3.0
238,2390,4.0
240,2410,3.25
242,2430,4.25
244,2450,3.5
246,2470,3.25
248,2490,3.75
250,2510,3.25
252,2530,2.25
254,2550,2.75
256,2570,2.75
258,2590,2.75
260,2610,1.5
262,2630,3.0
264,2650,3.75
266,2670,4.0
268,2690,3.25
270,2710,3.0
272,2730,3.75
274,2750,3.75
276,2770,3.0
278,2790,3.0
280,2810,2.75
282,2830,3.25
284,2850,4.5
286,2870,3.5
288,2890,2.75
290,2910,3.75
292,2930,3.5
294,2950,2.5
296,2970,4.5
298,2990,5.0
300,3010,4.0
302,3030,4.0
