episode,timestep,reward
2,30,0.0
4,50,0.0
6,70,0.0
8,90,0.0
10,110,0.0
12,130,0.0
14,150,0.0
16,170,0.0
18,190,0.0
20,210,1.0
22,230,0.0
24,250,0.0
26,270,0.0
28,290,1.0
30,310,0.0
32,330,0.0
34,350,0.0
36,370,0.5
38,390,0.0
40,410,0.0
42,430,0.0
44,450,0.0
46,470,0.0
48,490,0.0
50,510,0.0
52,530,0.25
54,550,0.0
56,570,0.0
58,590,0.0
60,610,2.25
62,630,0.0
64,650,0.0
66,670,0.0
68,690,0.0
70,710,0.0
72,730,0.0
74,750,0.0
76,770,0.0
78,790,0.0
80,810,0.0
82,830,0.0
84,850,0.0
86,870,0.0
88,890,0.0
90,910,0.0
92,930,0.0
94,950,0.5
96,970,0.0
98,990,0.0
100,1010,0.0
102,1030,0.0
104,1050,0.0
106,1070,0.0
108,1090,0.0
110,1110,0.0
112,1130,0.75
114,1150,0.0
116,1170,0.0
118,1190,0.0
120,1210,0.0
122,1230,0.5
124,1250,0.75
126,1270,0.0
128,1290,1.0
130,1310,0.5
132,1330,0.25
134,1350,0.75
136,1370,1.5
138,1390,2.25
140,1410,1.25
142,1430,1.25
144,1450,3.5
146,1470,0.5
148,1490,3.0
150,1510,3.75
152,1530,2.5
154,1550,4.0
156,1570,0.75
158,1590,2.0
160,1610,1.25
162,1630,1.5
164,1650,1.5
166,1670,2.0
168,1690,2.5
170,1710,0.25
172,1730,3.0
174,1750,0.0
176,1770,1.0
178,1790,3.0
180,1810,1.25
182,1830,2.5
184,1850,4.75
186,1870,3.75
188,1890,2.75
190,1910,5.0
192,1930,1.75
194,1950,2.75
196,1970,2.5
198,1990,2.25
200,2010,4.75
202,2030,1.5
204,2050,3.0
206,2070,3.25
208,2090,2.75
210,2110,0.0
212,2130,3.0
214,2150,3.0
216,2170,5.0
218,2190,2.5
220,2210,2.5
222,2230,3.25
224,2250,2.25
226,2270,4.5
228,2290,2.25
230,2310,3.0
232,2330,1.75
234,2350,3.5
236,2370,2.25
238,2390,3.5
240,2410,2.75
242,2430,4.5
244,2450,4.5
246,2470,2.75
248,2490,2.25
250,2510,4.25
252,2530,2.75
254,2550,3.25
256,2570,2.75
258,2590,3.75
260,2610,1.5
262,2630,2.25
264,2650,0.75
266,2670,1.5
268,2690,5.25
270,2710,1.75
272,2730,1.0
274,2750,3.5
276,2770,3.5
278,2790,2.75
280,2810,4.75
282,2830,5.25
284,2850,4.75
286,2870,3.25
288,2890,2.5
290,2910,4.5
292,2930,1.75
294,2950,3.25
296,2970,4.75
298,2990,2.75
300,3010,5.25
302,3030,2.0
