episode,timestep,reward
2,30,4.0
4,50,1.0
6,70,2.75
8,90,1.5
10,110,0.25
12,130,0.0
14,150,0.25
16,170,0.75
18,190,0.75
20,210,0.0
22,230,0.5
24,250,0.75
26,270,0.0
28,290,0.0
30,310,0.0
32,330,0.0
34,350,1.75
36,370,0.5
38,390,0.0
40,410,1.0
42,430,1.25
44,450,1.25
46,470,0.5
48,490,1.0
50,510,3.25
52,530,0.5
54,550,0.0
56,570,0.0
58,590,3.25
60,610,0.25
62,630,1.5
64,650,0.75
66,670,0.0
68,690,0.0
70,710,1.0
72,730,0.5
74,750,0.25
76,770,0.5
78,790,0.5
80,810,0.25
82,830,2.25
84,850,1.0
86,870,0.0
88,890,0.25
90,910,0.5
92,930,0.5
94,950,1.5
96,970,1.0
98,990,1.0
100,1010,1.75
102,1030,1.0
104,1050,0.75
106,1070,2.75
108,1090,1.0
110,1110,0.0
112,1130,1.5
114,1150,0.0
116,1170,0.25
118,1190,0.5
120,1210,0.25
122,1230,2.5
124,1250,0.75
126,1270,0.0
128,1290,1.0
130,1310,0.5
132,1330,1.5
134,1350,1.75
136,1370,0.25
138,1390,1.5
140,1410,1.0
142,1430,0.75
144,1450,1.0
146,1470,0.25
148,1490,0.0
150,1510,0.25
152,1530,0.25
154,1550,0.5
156,1570,0.0
158,1590,0.0
160,1610,0.0
162,1630,0.25
164,1650,0.0
166,1670,0.0
168,1690,0.5
170,1710,0.25
172,1730,0.0
174,1750,1.0
176,1770,0.75
178,1790,3.75
180,1810,1.0
182,1830,2.25
184,1850,2.25
186,1870,2.5
188,1890,0.5
190,1910,0.75
192,1930,1.75
194,1950,1.25
196,1970,0.5
198,1990,0.25
200,2010,0.5
202,2030,1.5
204,2050,1.25
206,2070,0.0
208,2090,0.75
210,2110,1.0
212,2130,0.0
214,2150,1.25
216,2170,0.75
218,2190,1.5
220,2210,0.25
222,2230,1.25
224,2250,1.25
226,2270,0.75
228,2290,0.25
230,2310,1.25
232,2330,0.0
234,2350,0.5
236,2370,2.0
238,2390,0.0
240,2410,1.5
242,2430,0.25
244,2450,0.75
246,2470,0.25
248,2490,2.0
250,2510,0.75
252,2530,0.0
254,2550,1.25
256,2570,1.25
258,2590,1.5
260,2610,0.75
262,2630,1.25
264,2650,0.25
266,2670,1.5
268,2690,0.0
270,2710,2.0
272,2730,2.25
274,2750,0.5
276,2770,1.25
278,2790,3.25
280,2810,0.0
282,2830,1.5
284,2850,0.25
286,2870,0.5
288,2890,0.75
290,2910,2.0
292,2930,0.75
294,2950,0.75
296,2970,1.0
298,2990,0.0
300,3010,2.0
302,3030,1.0
304,3050,0.25
306,3070,1.0
308,3090,0.0
310,3110,0.25
312,3130,1.25
314,3150,2.0
316,3170,0.25
318,3190,2.75
320,3210,1.5
322,3230,0.5
324,3250,1.75
326,3270,1.0
328,3290,0.0
330,3310,2.25
332,3330,0.0
334,3350,2.0
336,3370,0.0
338,3390,0.5
340,3410,0.5
342,3430,0.75
344,3450,0.5
346,3470,0.5
348,3490,2.25
350,3510,1.0
352,3530,2.5
354,3550,0.0
356,3570,1.0
358,3590,1.75
360,3610,1.25
362,3630,1.0
364,3650,1.75
366,3670,1.25
368,3690,0.5
370,3710,1.0
372,3730,1.5
374,3750,1.25
376,3770,1.75
378,3790,1.75
380,3810,0.25
382,3830,0.0
384,3850,2.0
386,3870,2.0
388,3890,0.0
390,3910,0.5
392,3930,2.0
394,3950,2.75
396,3970,0.0
398,3990,0.75
400,4010,0.5
402,4030,0.25
404,4050,1.5
406,4070,0.75
408,4090,0.25
410,4110,0.75
412,4130,0.25
414,4150,0.25
416,4170,0.5
418,4190,0.25
420,4210,0.5
422,4230,1.0
424,4250,1.0
426,4270,0.5
428,4290,0.75
430,4310,0.0
432,4330,0.5
434,4350,1.75
436,4370,0.5
438,4390,0.0
440,4410,1.0
442,4430,0.25
444,4450,0.0
446,4470,0.75
448,4490,0.75
450,4510,0.75
452,4530,1.25
454,4550,0.75
456,4570,1.5
458,4590,2.0
460,4610,2.25
462,4630,0.0
464,4650,0.75
466,4670,1.25
468,4690,0.0
470,4710,0.25
472,4730,0.25
474,4750,1.0
476,4770,0.75
478,4790,0.0
480,4810,0.75
482,4830,0.75
484,4850,1.5
486,4870,1.0
488,4890,0.75
490,4910,0.25
492,4930,1.25
494,4950,1.25
496,4970,1.25
498,4990,0.5
500,5010,0.0
502,5030,1.0
504,5050,2.0
506,5070,1.0
508,5090,1.25
510,5110,0.25
512,5130,1.0
514,5150,0.25
516,5170,1.0
518,5190,0.75
520,5210,1.0
522,5230,0.5
524,5250,1.75
526,5270,1.75
528,5290,1.75
530,5310,1.0
532,5330,1.5
534,5350,0.75
536,5370,1.0
538,5390,0.75
540,5410,1.5
542,5430,1.25
544,5450,0.5
546,5470,1.0
548,5490,1.5
550,5510,1.0
552,5530,0.75
554,5550,2.25
556,5570,1.5
558,5590,1.5
560,5610,0.75
562,5630,2.0
564,5650,1.75
566,5670,0.5
568,5690,0.25
570,5710,0.75
572,5730,0.5
574,5750,1.0
576,5770,1.75
578,5790,0.0
580,5810,2.0
582,5830,0.0
584,5850,1.5
586,5870,1.25
588,5890,0.0
590,5910,0.0
592,5930,0.25
594,5950,0.5
596,5970,1.25
598,5990,1.5
600,6010,0.0
602,6030,1.0
604,6050,0.0
606,6070,0.0
608,6090,0.0
610,6110,1.25
612,6130,1.0
614,6150,0.0
616,6170,0.75
618,6190,0.25
620,6210,0.5
622,6230,0.25
624,6250,0.0
626,6270,1.0
628,6290,1.0
630,6310,3.0
632,6330,0.0
634,6350,1.75
636,6370,3.25
638,6390,0.5
640,6410,0.0
642,6430,1.25
644,6450,0.5
646,6470,2.0
648,6490,1.5
650,6510,0.25
652,6530,2.25
654,6550,0.0
656,6570,0.5
658,6590,0.0
660,6610,0.5
662,6630,0.25
664,6650,0.75
666,6670,0.0
668,6690,0.75
670,6710,0.25
672,6730,0.0
674,6750,2.5
676,6770,0.5
678,6790,1.0
680,6810,1.0
682,6830,1.25
684,6850,0.75
686,6870,0.0
688,6890,0.5
690,6910,0.75
692,6930,0.0
694,6950,2.25
696,6970,0.75
698,6990,1.0
700,7010,1.75
702,7030,2.5
704,7050,3.5
706,7070,1.75
708,7090,1.5
710,7110,0.75
712,7130,0.0
714,7150,1.25
716,7170,2.25
718,7190,1.5
720,7210,0.0
722,7230,1.5
724,7250,1.75
726,7270,2.25
728,7290,1.0
730,7310,2.0
732,7330,0.25
734,7350,0.5
736,7370,0.0
738,7390,0.5
740,7410,1.5
742,7430,1.25
744,7450,1.0
746,7470,0.0
748,7490,0.0
750,7510,0.25
752,7530,1.0
754,7550,0.0
756,7570,0.0
758,7590,1.25
760,7610,0.25
762,7630,0.5
764,7650,1.0
766,7670,0.5
768,7690,1.75
770,7710,1.75
772,7730,0.75
774,7750,0.25
776,7770,0.0
778,7790,0.0
780,7810,0.25
782,7830,0.5
784,7850,0.25
786,7870,0.75
788,7890,3.25
790,7910,0.0
792,7930,0.5
794,7950,0.0
796,7970,0.0
798,7990,0.75
800,8010,1.75
802,8030,1.0
804,8050,0.5
806,8070,0.0
808,8090,0.5
810,8110,1.0
812,8130,0.5
814,8150,0.75
816,8170,1.25
818,8190,0.75
820,8210,0.0
822,8230,1.25
824,8250,2.0
826,8270,0.75
828,8290,0.75
830,8310,0.5
832,8330,2.25
834,8350,0.0
836,8370,3.25
838,8390,1.5
840,8410,0.0
842,8430,2.0
844,8450,2.0
846,8470,2.75
848,8490,1.25
850,8510,0.75
852,8530,3.25
854,8550,0.75
856,8570,2.25
858,8590,3.0
860,8610,1.0
862,8630,1.5
864,8650,0.5
866,8670,1.5
868,8690,0.75
870,8710,1.25
872,8730,2.25
874,8750,0.0
876,8770,2.25
878,8790,0.75
880,8810,3.25
882,8830,0.0
884,8850,1.0
886,8870,2.0
888,8890,2.25
890,8910,2.0
892,8930,1.5
894,8950,0.25
896,8970,0.25
898,8990,0.5
900,9010,2.5
902,9030,1.5
904,9050,1.5
906,9070,1.5
908,9090,0.0
910,9110,0.0
912,9130,0.0
914,9150,0.0
916,9170,0.25
918,9190,1.5
920,9210,1.75
922,9230,0.0
924,9250,0.5
926,9270,3.0
928,9290,0.5
930,9310,1.0
932,9330,2.25
934,9350,0.5
936,9370,2.25
938,9390,1.5
940,9410,0.5
942,9430,1.25
944,9450,0.0
946,9470,2.0
948,9490,2.0
950,9510,1.5
952,9530,0.75
954,9550,0.5
956,9570,1.5
958,9590,0.25
960,9610,0.75
962,9630,0.5
964,9650,0.25
966,9670,1.5
968,9690,1.25
970,9710,1.25
972,9730,0.5
974,9750,2.0
976,9770,0.0
978,9790,0.25
980,9810,0.0
982,9830,1.75
984,9850,0.0
986,9870,1.5
988,9890,1.5
990,9910,1.25
992,9930,2.0
994,9950,1.25
996,9970,0.25
998,9990,2.25
1000,10010,0.0
1002,10030,1.0
1004,10050,1.5
1006,10070,0.5
1008,10090,1.0
1010,10110,1.0
1012,10130,1.5
1014,10150,2.25
1016,10170,0.75
1018,10190,1.5
1020,10210,1.25
1022,10230,1.75
1024,10250,0.0
1026,10270,0.5
1028,10290,2.25
1030,10310,1.5
1032,10330,1.0
1034,10350,0.5
1036,10370,0.25
1038,10390,0.75
1040,10410,1.75
1042,10430,0.5
1044,10450,1.25
1046,10470,0.75
1048,10490,1.75
1050,10510,0.75
1052,10530,0.5
1054,10550,0.5
1056,10570,5.25
1058,10590,1.25
1060,10610,1.25
1062,10630,0.0
1064,10650,0.0
1066,10670,1.0
1068,10690,0.0
1070,10710,2.25
1072,10730,1.0
1074,10750,0.75
1076,10770,0.25
1078,10790,2.75
1080,10810,1.0
1082,10830,1.0
1084,10850,0.5
1086,10870,1.0
1088,10890,1.0
1090,10910,1.75
1092,10930,2.0
1094,10950,0.25
1096,10970,0.0
1098,10990,0.25
1100,11010,1.0
1102,11030,1.5
1104,11050,0.75
1106,11070,0.5
1108,11090,1.25
1110,11110,0.0
1112,11130,0.75
1114,11150,0.5
1116,11170,3.0
1118,11190,1.75
1120,11210,0.75
1122,11230,0.75
1124,11250,0.5
1126,11270,0.5
1128,11290,0.5
1130,11310,1.75
1132,11330,0.5
1134,11350,2.25
1136,11370,0.0
1138,11390,2.25
1140,11410,1.0
1142,11430,3.25
1144,11450,3.5
1146,11470,1.25
1148,11490,0.0
1150,11510,0.0
1152,11530,1.0
1154,11550,0.0
1156,11570,0.0
1158,11590,2.25
1160,11610,0.75
1162,11630,1.0
1164,11650,0.75
1166,11670,0.75
1168,11690,0.5
1170,11710,0.5
1172,11730,0.5
1174,11750,0.0
1176,11770,0.75
1178,11790,2.5
1180,11810,1.0
1182,11830,2.0
1184,11850,0.75
1186,11870,2.75
1188,11890,3.25
1190,11910,0.0
1192,11930,2.5
1194,11950,0.75
1196,11970,0.75
1198,11990,2.25
1200,12010,0.0
1202,12030,3.0
1204,12050,1.25
1206,12070,1.75
1208,12090,0.5
1210,12110,0.5
1212,12130,0.0
1214,12150,0.25
1216,12170,0.0
1218,12190,0.25
1220,12210,0.5
1222,12230,1.0
1224,12250,1.0
1226,12270,2.25
1228,12290,1.0
1230,12310,0.0
1232,12330,1.25
1234,12350,2.0
1236,12370,1.5
1238,12390,2.0
1240,12410,1.5
1242,12430,2.25
1244,12450,1.0
1246,12470,1.0
1248,12490,0.5
1250,12510,1.5
1252,12530,1.5
1254,12550,1.25
1256,12570,1.5
1258,12590,0.75
1260,12610,0.0
1262,12630,0.0
1264,12650,0.25
1266,12670,0.75
1268,12690,0.25
1270,12710,1.0
1272,12730,1.5
1274,12750,0.0
1276,12770,0.0
1278,12790,2.25
1280,12810,0.5
1282,12830,2.75
1284,12850,2.0
1286,12870,0.75
1288,12890,0.25
1290,12910,0.75
1292,12930,4.25
1294,12950,0.0
1296,12970,0.5
1298,12990,0.5
1300,13010,1.0
1302,13030,0.75
1304,13050,2.0
1306,13070,1.25
1308,13090,0.5
1310,13110,1.25
1312,13130,0.0
1314,13150,0.25
1316,13170,1.5
1318,13190,0.75
1320,13210,1.0
1322,13230,0.25
1324,13250,1.0
1326,13270,1.25
1328,13290,0.5
1330,13310,0.75
1332,13330,0.5
1334,13350,1.25
1336,13370,0.75
1338,13390,1.5
1340,13410,2.75
1342,13430,1.25
1344,13450,0.5
1346,13470,1.0
1348,13490,2.75
1350,13510,1.25
1352,13530,1.25
1354,13550,1.0
