episode,timestep,reward
2,30,0.5
4,50,0.0
6,70,0.0
8,90,0.75
10,110,0.0
12,130,0.75
14,150,0.0
16,170,0.0
18,190,0.25
20,210,0.0
22,230,0.5
24,250,2.75
26,270,0.0
28,290,0.0
30,310,0.5
32,330,0.75
34,350,0.5
36,370,0.0
38,390,0.25
40,410,1.25
42,430,1.0
44,450,0.25
46,470,0.0
48,490,0.5
50,510,0.5
52,530,1.25
54,550,1.25
56,570,0.0
58,590,0.5
60,610,1.5
62,630,1.25
64,650,0.25
66,670,3.0
68,690,2.25
70,710,3.25
72,730,1.25
74,750,0.75
76,770,1.0
78,790,2.25
80,810,1.75
82,830,1.75
84,850,4.75
86,870,2.25
88,890,1.75
90,910,1.5
92,930,1.0
94,950,2.75
96,970,2.5
98,990,2.5
100,1010,1.75
102,1030,4.0
104,1050,2.25
106,1070,3.0
108,1090,3.25
110,1110,2.75
112,1130,2.75
114,1150,2.25
116,1170,3.5
118,1190,2.25
120,1210,2.5
122,1230,4.25
124,1250,2.75
126,1270,3.0
128,1290,1.75
130,1310,3.25
132,1330,3.5
134,1350,3.0
136,1370,3.5
138,1390,1.5
140,1410,2.5
142,1430,3.75
144,1450,3.5
146,1470,3.75
148,1490,3.75
150,1510,3.75
152,1530,3.0
154,1550,4.25
156,1570,4.25
158,1590,4.0
160,1610,3.75
162,1630,3.75
164,1650,2.75
166,1670,3.75
168,1690,3.0
170,1710,5.0
172,1730,3.25
174,1750,3.5
176,1770,5.0
178,1790,4.25
180,1810,4.0
182,1830,3.5
184,1850,1.5
186,1870,4.75
188,1890,3.25
190,1910,4.0
192,1930,4.75
194,1950,3.25
196,1970,3.75
198,1990,4.75
200,2010,4.0
202,2030,4.75
204,2050,3.25
206,2070,2.75
208,2090,3.5
210,2110,3.0
212,2130,4.25
214,2150,5.0
216,2170,5.0
218,2190,3.25
220,2210,3.5
222,2230,3.75
224,2250,3.75
226,2270,4.5
228,2290,2.5
230,2310,3.75
232,2330,3.5
234,2350,4.25
236,2370,3.5
238,2390,4.0
240,2410,6.25
242,2430,3.5
244,2450,3.5
246,2470,3.5
248,2490,3.25
250,2510,4.0
252,2530,4.25
254,2550,7.0
256,2570,5.25
258,2590,5.75
260,2610,4.5
262,2630,3.75
264,2650,4.0
266,2670,3.75
268,2690,4.5
270,2710,3.5
272,2730,4.0
274,2750,3.25
276,2770,4.5
278,2790,4.75
280,2810,4.75
282,2830,5.0
284,2850,4.0
286,2870,5.75
288,2890,4.75
290,2910,4.75
292,2930,4.5
294,2950,5.0
296,2970,5.0
298,2990,5.75
300,3010,5.0
302,3030,4.5
304,3050,5.25
306,3070,5.75
308,3090,4.5
310,3110,5.5
312,3130,5.5
314,3150,6.0
316,3170,3.25
318,3190,4.25
320,3210,4.75
322,3230,5.75
324,3250,4.0
326,3270,6.0
328,3290,5.5
330,3310,6.0
332,3330,5.5
334,3350,6.0
336,3370,5.5
338,3390,4.25
340,3410,6.0
342,3430,5.5
344,3450,4.0
346,3470,5.0
348,3490,4.5
350,3510,5.0
352,3530,4.75
354,3550,6.0
356,3570,5.75
358,3590,5.25
360,3610,3.25
362,3630,6.0
364,3650,6.75
366,3670,4.5
368,3690,4.0
370,3710,4.75
372,3730,6.0
374,3750,4.75
376,3770,5.0
378,3790,4.75
380,3810,3.5
382,3830,4.5
384,3850,5.25
386,3870,5.25
388,3890,4.75
390,3910,5.0
392,3930,6.75
394,3950,5.25
396,3970,4.0
398,3990,5.75
400,4010,6.0
402,4030,4.5
404,4050,6.5
406,4070,5.25
408,4090,1.75
410,4110,3.5
412,4130,5.0
414,4150,5.5
416,4170,5.25
418,4190,6.0
420,4210,4.75
422,4230,6.0
424,4250,6.0
426,4270,6.25
428,4290,6.25
430,4310,5.75
432,4330,5.5
434,4350,4.25
436,4370,6.25
438,4390,6.25
440,4410,6.25
442,4430,6.0
444,4450,4.25
446,4470,5.0
448,4490,3.75
450,4510,5.0
452,4530,5.0
454,4550,5.5
456,4570,5.5
458,4590,5.75
460,4610,5.75
462,4630,3.25
464,4650,5.25
466,4670,6.0
468,4690,5.5
470,4710,4.5
472,4730,5.0
474,4750,5.0
476,4770,6.0
478,4790,5.25
480,4810,5.25
482,4830,6.0
484,4850,5.25
486,4870,5.0
488,4890,5.0
490,4910,6.5
492,4930,4.0
494,4950,5.0
496,4970,5.5
498,4990,4.75
500,5010,5.25
502,5030,6.75
504,5050,4.75
506,5070,6.25
508,5090,5.75
510,5110,5.25
512,5130,4.75
514,5150,3.75
516,5170,7.0
518,5190,6.0
520,5210,6.25
522,5230,6.0
524,5250,6.25
526,5270,6.5
528,5290,5.0
530,5310,6.25
532,5330,5.25
534,5350,6.0
536,5370,3.25
538,5390,6.75
540,5410,5.75
542,5430,5.0
544,5450,5.5
546,5470,4.5
548,5490,5.75
550,5510,6.0
552,5530,5.0
554,5550,5.0
556,5570,4.0
558,5590,5.75
560,5610,5.5
