episode,timestep,reward
2,7,-0.4459
4,12,-0.9328
6,14,-0.7238
8,16,-1.0
10,20,-1.0
12,27,-0.3458
14,29,-0.606
16,33,-0.7785
18,40,-0.5159
20,51,1.0554
22,56,-0.8829
24,59,-0.6902
26,63,-0.9604
28,70,-0.4749
30,74,-0.7163
32,80,-0.9189
34,86,-0.3437
36,88,-0.8211
38,92,-1.0
40,96,-0.4135
42,100,-0.3384
44,109,-0.5115
46,114,0.1029
48,121,0.0319
50,130,-0.0674
52,133,-0.8064
54,139,-0.2141
56,142,-0.9207
58,147,-1.0
60,153,-0.649
62,155,-0.6299
64,159,-0.7605
66,162,-0.8391
68,166,-0.8283
70,169,-0.7745
72,174,-0.4493
74,178,-0.4802
76,182,-1.0
78,186,-0.3786
80,190,-1.0
82,195,0.2867
84,197,-1.0
86,199,-1.0
