episode,timestep,reward
7,20,-0.774
14,40,-0.3259
27,60,-0.7902
36,80,-0.7931
39,100,-0.2812
51,120,-0.7203
58,140,-0.6801
68,160,-0.7761
81,180,-0.8404
90,200,-0.747
99,220,-0.6518
106,240,-0.4928
116,260,-0.818
127,280,-0.613
139,300,-0.8235
147,320,-0.5875
160,340,-0.8503
167,360,-0.6778
178,380,-0.7816
189,400,-0.7931
198,420,-0.7005
203,440,-0.4309
211,460,-0.5665
221,480,-0.795
232,500,-0.7998
238,520,-0.4881
246,540,-0.4676
257,560,-0.8274
267,580,-0.7984
276,600,-0.6201
283,620,-0.634
295,640,-0.6105
304,660,-0.6709
309,680,-0.6964
320,700,-0.6319
330,720,-0.627
341,740,-0.7567
353,760,-0.7094
365,780,-0.9558
374,800,-0.6803
383,820,-0.5445
389,840,-0.1445
399,860,-0.7978
410,880,-0.714
419,900,-0.6406
426,920,-0.4824
433,940,-0.3567
446,960,-0.8811
455,980,-0.8615
462,1000,-0.1647
468,1020,-0.333
478,1040,-0.716
486,1060,-0.4681
496,1080,-0.6811
504,1100,-0.6091
514,1120,-0.7508
521,1140,-0.4775
532,1160,-0.7126
540,1180,-0.4685
548,1200,-0.691
556,1220,-0.3865
563,1240,-0.4888
573,1260,-0.6734
580,1280,-0.4647
587,1300,-0.7093
596,1320,-0.6877
608,1340,-0.7761
617,1360,-0.6541
622,1380,-0.4188
631,1400,-0.7227
640,1420,-0.6787
650,1440,-0.7625
662,1460,-0.7888
668,1480,-0.5303
677,1500,-0.5516
684,1520,-0.3115
694,1540,-0.6687
702,1560,-0.626
711,1580,-0.5424
720,1600,-0.6531
728,1620,-0.5852
738,1640,-0.6243
748,1660,-0.7535
756,1680,-0.5753
764,1700,-0.6973
771,1720,-0.3038
781,1740,-0.7929
787,1760,-0.5216
794,1780,-0.4885
802,1800,-0.5488
814,1820,-0.8785
822,1840,-0.5215
833,1860,-0.7554
843,1880,-0.7126
854,1900,-0.7711
862,1920,-0.7146
873,1940,-0.8631
882,1960,-0.7414
889,1980,-0.6342
897,2000,-0.714
906,2020,-0.5132
915,2040,-0.7933
926,2060,-0.727
932,2080,-0.2949
