episode,timestep,reward
5,20,-0.59
9,40,-0.5715
11,60,0.2659
16,80,-0.7173
20,100,-0.3524
24,120,-0.2451
27,140,0.1523
29,160,0.3337
33,180,0.2695
36,200,0.2521
38,220,0.613
43,240,-0.0323
48,260,-0.5758
53,280,-0.2387
56,300,-0.7016
60,320,0.5728
62,340,0.8044
64,360,0.6448
67,380,0.988
70,400,-0.0432
72,420,0.9284
74,440,1.8323
77,460,1.0263
80,480,0.9739
82,500,1.6648
84,520,1.3615
87,540,0.3597
89,560,-0.0918
91,580,1.6745
93,600,1.3294
95,620,1.7574
97,640,2.1611
99,660,1.7562
101,680,2.2601
103,700,1.9459
105,720,1.5616
107,740,2.1648
109,760,1.5694
112,780,1.0445
114,800,2.4022
116,820,2.4823
119,840,1.6348
121,860,2.0043
123,880,1.6896
125,900,2.1172
127,920,1.9737
129,940,1.9974
131,960,2.4605
134,980,0.6131
136,1000,1.6482
138,1020,0.9916
140,1040,1.7567
143,1060,0.9043
145,1080,1.5848
