episode,timestep,reward
9,20,-0.7829
19,40,-0.7752
26,60,-0.8408
32,80,-0.1376
37,100,-0.0332
44,120,-0.7269
47,140,0.9938
55,160,-0.5864
60,180,-0.0313
66,200,-0.1426
69,220,0.2513
75,240,0.0344
79,260,0.764
86,280,-0.4782
90,300,0.2276
93,320,1.274
102,340,-0.5046
106,360,0.2881
111,380,-0.2745
116,400,-0.1927
122,420,-0.0844
128,440,-0.2699
132,460,0.0324
139,480,-0.5112
145,500,-0.0993
149,520,0.6678
151,540,0.7081
154,560,1.0502
161,580,-0.2088
163,600,2.5916
166,620,1.363
171,640,0.2618
174,660,0.2601
178,680,0.0936
182,700,0.1832
187,720,0.0383
191,740,0.6807
196,760,0.0185
200,780,0.0125
204,800,0.1704
211,820,-0.469
215,840,0.2528
221,860,-0.6894
225,880,0.6532
230,900,0.2973
238,920,-0.3901
242,940,-0.1614
250,960,-0.2046
254,980,0.5734
258,1000,0.1855
262,1020,1.1057
267,1040,0.2971
271,1060,-0.3233
277,1080,-0.1802
286,1100,-0.5781
289,1120,0.7608
295,1140,-0.1695
298,1160,1.2108
303,1180,-0.221
307,1200,0.7066
311,1220,0.4769
315,1240,0.4498
319,1260,0.5272
323,1280,0.0027
331,1300,-0.6453
334,1320,0.5942
340,1340,-0.162
346,1360,-0.6722
349,1380,1.1368
354,1400,0.5448
356,1420,1.9393
362,1440,-0.6689
366,1460,0.4539
369,1480,0.0076
376,1500,-0.3485
381,1520,-0.1628
386,1540,-0.093
391,1560,-0.1532
395,1580,-0.2542
399,1600,0.4459
403,1620,0.2367
407,1640,0.85
411,1660,-0.0745
414,1680,0.5317
419,1700,0.0927
423,1720,0.5748
427,1740,0.6567
434,1760,-0.2524
438,1780,0.327
443,1800,0.1142
447,1820,0.5776
453,1840,-0.0713
455,1860,1.535
459,1880,-0.0911
464,1900,-0.4041
469,1920,0.1012
474,1940,-0.3177
478,1960,0.3946
482,1980,0.45
487,2000,0.1292
493,2020,-0.3541
497,2040,0.7789
504,2060,-0.6051
506,2080,1.5697
509,2100,1.131
513,2120,1.4098
518,2140,-0.0285
522,2160,1.0013
527,2180,0.3854
530,2200,0.4486
539,2220,-0.4514
544,2240,-0.2049
551,2260,-0.522
554,2280,1.7507
561,2300,-0.4603
567,2320,-0.2793
572,2340,-0.0096
577,2360,0.6089
581,2380,0.6104
586,2400,0.0113
591,2420,0.4369
596,2440,0.1288
603,2460,-0.5794
607,2480,-0.1734
611,2500,1.1329
616,2520,-0.2146
621,2540,-0.1201
627,2560,-0.5437
630,2580,1.7724
636,2600,-0.2343
642,2620,0.0337
646,2640,0.8993
652,2660,-0.2273
656,2680,0.7322
660,2700,-0.0366
668,2720,-0.5094
673,2740,0.1859
679,2760,-0.3327
681,2780,3.3975
687,2800,-0.3856
694,2820,-0.4774
699,2840,0.0428
704,2860,-0.5733
710,2880,-0.1364
714,2900,0.3486
717,2920,0.5632
722,2940,-0.1924
727,2960,-0.0163
729,2980,3.1903
734,3000,0.0317
739,3020,-0.152
743,3040,0.3014
750,3060,-0.4461
754,3080,0.0324
757,3100,1.0542
762,3120,-0.707
767,3140,0.4685
772,3160,-0.1599
776,3180,0.3459
785,3200,-0.4702
788,3220,0.3461
792,3240,0.3817
795,3260,0.8297
802,3280,-0.4344
807,3300,-0.2351
810,3320,0.6767
814,3340,0.2855
818,3360,0.7068
822,3380,-0.1547
829,3400,-0.4139
835,3420,-0.4319
839,3440,-0.4207
843,3460,-0.2476
848,3480,0.7832
852,3500,0.4845
854,3520,2.2675
858,3540,1.1586
865,3560,-0.473
868,3580,1.7015
872,3600,0.1703
876,3620,-0.1052
881,3640,-0.1248
887,3660,-0.2189
892,3680,0.4099
897,3700,-0.067
902,3720,0.0651
908,3740,-0.0253
912,3760,-0.1198
916,3780,0.7515
920,3800,-0.5162
927,3820,0.1209
935,3840,-0.5853
941,3860,0.3064
946,3880,0.2376
952,3900,-0.3978
954,3920,1.2838
957,3940,0.3799
963,3960,0.112
967,3980,0.0371
970,4000,1.4321
976,4020,-0.2659
980,4040,-0.2232
986,4060,-0.3348
988,4080,0.4091
994,4100,0.3343
1000,4120,0.1148
1005,4140,-0.1822
1013,4160,-0.237
1018,4180,-0.0628
1023,4200,-0.0917
1027,4220,-0.1072
1031,4240,1.0527
1034,4260,1.0811
1040,4280,-0.311
1046,4300,-0.2839
1050,4320,0.2928
1053,4340,0.911
1058,4360,-0.1881
1065,4380,-0.3594
1071,4400,-0.019
1074,4420,0.2752
1081,4440,-0.4545
1084,4460,0.6683
1088,4480,0.5169
1094,4500,-0.1765
1096,4520,1.1161
1101,4540,-0.1417
1105,4560,1.6908
1112,4580,-0.4165
1118,4600,-0.322
1121,4620,1.1462
1124,4640,0.8111
1128,4660,-0.2914
1134,4680,0.104
1141,4700,-0.3427
1145,4720,-0.0382
1151,4740,0.0391
1155,4760,-0.0923
1159,4780,0.6849
1162,4800,1.1901
1164,4820,2.2679
1169,4840,0.1031
1171,4860,3.4123
1177,4880,-0.0596
1180,4900,0.3597
1186,4920,0.1348
1190,4940,0.0869
1195,4960,0.3047
1204,4980,-0.7529
1208,5000,0.3565
1213,5020,-0.6793
1218,5040,0.2893
1222,5060,1.2132
1229,5080,-0.5149
1232,5100,0.9169
1235,5120,0.6904
1244,5140,-0.5994
1249,5160,-0.3227
1254,5180,0.5423
1259,5200,-0.3078
1268,5220,-0.5905
1273,5240,0.3487
1276,5260,0.1908
1280,5280,1.2555
1282,5300,0.7357
1288,5320,-0.1352
1295,5340,-0.5389
1300,5360,-0.3854
1304,5380,0.4025
1309,5400,-0.3971
1315,5420,0.1437
1320,5440,0.1852
1322,5460,2.3332
1326,5480,0.0761
1333,5500,-0.3437
1338,5520,-0.2941
1344,5540,0.0396
1350,5560,-0.0716
1353,5580,0.1432
1358,5600,-0.0321
1364,5620,-0.119
1369,5640,-0.0472
1375,5660,-0.0503
1381,5680,-0.4514
1384,5700,0.0447
1388,5720,0.7869
1393,5740,-0.2942
1398,5760,0.4632
1406,5780,-0.4941
1410,5800,0.1127
1413,5820,0.7436
1416,5840,1.4046
1420,5860,1.226
1424,5880,-0.2795
1430,5900,-0.3361
1436,5920,-0.3242
1441,5940,-0.3038
1445,5960,0.1943
1448,5980,0.8566
1456,6000,-0.4843
1458,6020,1.8627
1463,6040,0.1241
1469,6060,-0.1098
1479,6080,-0.7049
1482,6100,1.3479
1484,6120,1.4948
1488,6140,0.7316
1494,6160,0.0766
1498,6180,-0.6353
1501,6200,0.3477
1506,6220,0.0306
1510,6240,-0.2146
1516,6260,-0.1029
1519,6280,-0.0687
1524,6300,0.6832
1527,6320,0.6171
1533,6340,-0.124
1535,6360,2.48
1544,6380,-0.6333
1550,6400,-0.2456
1557,6420,-0.4711
1563,6440,-0.0879
1567,6460,-0.285
1571,6480,-0.4858
1574,6500,1.9445
1577,6520,0.3415
1582,6540,0.074
1587,6560,0.2869
1593,6580,-0.1771
1598,6600,-0.2837
1604,6620,-0.2304
1608,6640,0.9427
1613,6660,-0.0769
1620,6680,-0.593
1624,6700,0.539
1628,6720,-0.2056
1632,6740,-0.0725
1636,6760,0.0042
1641,6780,0.5746
1644,6800,0.1616
1649,6820,0.2078
1653,6840,0.7727
1657,6860,-0.112
1663,6880,-0.3651
1666,6900,1.754
1670,6920,-0.1372
1675,6940,0.017
1679,6960,-0.3987
1686,6980,0.5136
1693,7000,-0.575
1698,7020,-0.487
1702,7040,0.7436
1705,7060,1.5315
1709,7080,0.5687
1717,7100,-0.7304
1722,7120,0.9004
1729,7140,-0.8234
1738,7160,-0.5618
1743,7180,-0.0667
1745,7200,-0.133
1748,7220,1.6399
1752,7240,1.1438
1760,7260,-0.2384
1766,7280,-0.4802
1770,7300,0.0329
1775,7320,0.1491
1778,7340,1.244
1783,7360,-0.1046
1785,7380,1.842
1789,7400,0.7503
1793,7420,0.301
1797,7440,0.7051
1805,7460,-0.5308
1811,7480,-0.3697
1818,7500,-0.4659
1826,7520,-0.3835
1833,7540,-0.5648
1838,7560,-0.1246
1842,7580,0.6307
1846,7600,0.2316
1853,7620,-0.0411
1858,7640,0.2496
1865,7660,-0.5111
1868,7680,0.6232
1871,7700,0.4126
1875,7720,0.729
1877,7740,2.6131
1882,7760,1.2507
1885,7780,0.9598
1890,7800,-0.3703
1895,7820,0.0845
1899,7840,0.3158
1903,7860,0.5018
1906,7880,1.9564
1908,7900,1.1168
1916,7920,-0.1404
1920,7940,0.3784
1922,7960,1.0452
1930,7980,-0.0818
1934,8000,0.4988
1937,8020,0.8838
1944,8040,-0.4481
1951,8060,-0.073
1953,8080,1.0292
1957,8100,0.4263
1961,8120,0.2795
1965,8140,0.3484
1969,8160,0.2767
1974,8180,-0.1757
1980,8200,0.0621
1985,8220,0.0062
1988,8240,1.2958
1991,8260,0.4206
1994,8280,0.5755
1999,8300,0.8501
2003,8320,-0.0197
2009,8340,-0.4912
2016,8360,-0.2443
2024,8380,-0.5539
2027,8400,1.0216
2032,8420,-0.4342
2035,8440,0.3622
2039,8460,0.8938
2044,8480,-0.0971
2051,8500,-0.5793
2057,8520,-0.2396
2059,8540,1.999
2065,8560,-0.402
2070,8580,0.0233
2076,8600,0.0198
2084,8620,-0.4182
2088,8640,-0.1508
2093,8660,-0.6117
2100,8680,0.0435
2105,8700,-0.5146
2108,8720,1.6105
2111,8740,0.5027
2114,8760,0.5869
2116,8780,2.0145
2122,8800,0.156
2126,8820,-0.3059
2131,8840,0.06
2137,8860,-0.3315
2143,8880,-0.2797
2148,8900,-0.12
2151,8920,-0.0184
2156,8940,0.211
2159,8960,1.4498
2163,8980,-0.2905
2167,9000,0.0453
2170,9020,0.3702
2174,9040,0.5801
2178,9060,0.4013
2183,9080,-0.2408
2186,9100,1.5093
2190,9120,-0.1559
2195,9140,-0.2959
2202,9160,-0.3789
2207,9180,-0.0309
2214,9200,-0.8437
2220,9220,0.388
2223,9240,-0.2026
2227,9260,0.1348
2232,9280,-0.1793
2237,9300,-0.1253
2242,9320,-0.0076
2245,9340,1.693
2250,9360,0.0453
2255,9380,-0.2785
2261,9400,-0.2866
2265,9420,0.6156
2270,9440,-0.1866
2274,9460,0.2729
2279,9480,0.2116
2284,9500,-0.1983
2289,9520,0.2372
2293,9540,0.8166
2298,9560,0.0977
2304,9580,-0.1546
2307,9600,0.5362
2311,9620,0.6427
2318,9640,-0.5485
2324,9660,0.1112
2328,9680,0.2109
2331,9700,1.4218
2335,9720,0.6773
2343,9740,-0.5304
2350,9760,-0.3042
2358,9780,-0.5306
2365,9800,-0.4538
2373,9820,-0.6712
2378,9840,-0.532
2383,9860,0.7812
2387,9880,0.3932
2389,9900,2.8331
2393,9920,0.5853
2397,9940,0.123
2401,9960,0.3617
2405,9980,0.9487
2408,10000,1.0345
2413,10020,0.5044
2416,10040,0.1034
2420,10060,0.9404
2425,10080,-0.1663
2430,10100,-0.101
2435,10120,-0.248
2440,10140,-0.2044
2445,10160,0.1068
2449,10180,0.0583
2453,10200,-0.0995
2458,10220,0.3849
2461,10240,0.6835
2465,10260,-0.0167
2469,10280,1.3937
2471,10300,2.2736
2475,10320,-0.0528
2480,10340,-0.0579
2485,10360,0.0306
2488,10380,1.1381
2493,10400,0.3291
2498,10420,0.0374
2502,10440,0.7518
2510,10460,-0.5984
2515,10480,-0.2847
2521,10500,0.034
2526,10520,0.0674
2528,10540,1.7601
2532,10560,0.6249
2535,10580,1.7475
2539,10600,0.3527
2545,10620,0.3106
2548,10640,0.5865
2553,10660,0.3752
2557,10680,-0.4207
2562,10700,0.4952
2567,10720,-0.5105
2573,10740,0.3064
2578,10760,-0.0047
2585,10780,-0.2083
2590,10800,0.0674
2594,10820,0.6201
2598,10840,1.0655
2601,10860,-0.1984
2610,10880,-0.0999
2615,10900,0.1683
2619,10920,0.1551
2622,10940,2.444
2626,10960,-0.4677
2630,10980,1.2259
2635,11000,-0.1542
2641,11020,0.0276
2645,11040,0.4081
2650,11060,-0.4794
2653,11080,0.5493
2657,11100,0.757
2663,11120,0.3095
2668,11140,-0.152
2670,11160,1.1286
2675,11180,0.4564
2682,11200,-0.1371
2687,11220,-0.2288
2690,11240,1.659
2694,11260,0.4262
2696,11280,1.6241
2699,11300,1.0026
2702,11320,0.0331
2707,11340,0.0813
2711,11360,0.347
2715,11380,0.4812
2718,11400,1.3513
2722,11420,-0.4214
2725,11440,1.1662
2732,11460,-0.1463
2735,11480,1.2353
2740,11500,0.165
2746,11520,0.1287
2749,11540,1.2462
2755,11560,-0.2514
2760,11580,-0.0336
2764,11600,-0.3346
2771,11620,0.1265
2773,11640,3.3109
2780,11660,-0.5285
2787,11680,-0.1254
2789,11700,3.7755
2793,11720,0.3166
2796,11740,1.7199
2803,11760,-0.3682
2809,11780,-0.1692
2814,11800,-0.3247
2816,11820,1.8942
2821,11840,-0.2483
2825,11860,0.8223
2830,11880,-0.337
2839,11900,-0.6452
2842,11920,1.1297
2847,11940,-0.145
2853,11960,-0.2103
2858,11980,0.441
2864,12000,0.1253
2868,12020,-0.0349
2872,12040,-0.0446
2875,12060,1.2862
2881,12080,0.8106
2886,12100,-0.0258
2891,12120,0.2451
2895,12140,0.845
2898,12160,0.0912
2903,12180,0.5445
2908,12200,0.018
2913,12220,-0.3237
2921,12240,-0.4648
2927,12260,-0.2932
2930,12280,0.8158
2934,12300,0.1153
2938,12320,0.5169
2943,12340,-0.0713
2945,12360,2.7234
2950,12380,0.3458
2953,12400,-0.0879
2957,12420,1.2835
2962,12440,-0.1698
2966,12460,0.4489
2973,12480,-0.511
2977,12500,-0.2622
2981,12520,0.4469
2985,12540,-0.0132
2991,12560,0.0186
2997,12580,-0.4372
3002,12600,-0.2698
3010,12620,-0.3008
3013,12640,0.9824
3016,12660,0.2179
3022,12680,0.1453
3024,12700,2.2389
3027,12720,0.0071
3033,12740,0.058
3038,12760,-0.2699
3044,12780,0.0844
3046,12800,0.5469
3050,12820,1.3841
3055,12840,-0.3169
3057,12860,2.3207
3061,12880,1.1474
3066,12900,0.1798
3072,12920,-0.1135
3079,12940,-0.4797
3082,12960,0.5659
3089,12980,-0.1594
3093,13000,0.2158
3096,13020,1.8938
3104,13040,-0.4079
3106,13060,1.9366
3111,13080,0.4921
3117,13100,-0.5201
3123,13120,-0.4237
3129,13140,-0.5514
3136,13160,-0.4996
3139,13180,1.1205
3144,13200,0.1237
3151,13220,-0.3983
3155,13240,0.904
3160,13260,-0.4985
3165,13280,1.0226
3170,13300,-0.0282
3177,13320,-0.4305
3180,13340,1.3111
3184,13360,0.0908
3189,13380,-0.5941
3193,13400,1.2123
3201,13420,-0.4895
3205,13440,-0.1114
3211,13460,-0.2088
3214,13480,1.8349
3219,13500,-0.1197
3224,13520,-0.0431
3228,13540,0.1338
3232,13560,0.2948
3238,13580,-0.3124
3244,13600,-0.6624
3251,13620,-0.5417
3259,13640,-0.5612
3265,13660,-0.3065
3273,13680,-0.437
3275,13700,1.491
3281,13720,0.0728
3284,13740,1.3863
3291,13760,-0.169
3298,13780,-0.3314
3302,13800,0.2648
3305,13820,0.9749
3313,13840,-0.5648
3317,13860,0.2286
3320,13880,1.6236
3325,13900,0.1924
3331,13920,-0.2535
3334,13940,-0.2985
3340,13960,-0.2048
3347,13980,-0.4223
3352,14000,0.0399
3357,14020,0.2365
3361,14040,0.5341
3370,14060,-0.5414
3373,14080,1.2816
3378,14100,-0.1148
3384,14120,-0.2654
3390,14140,-0.171
3396,14160,-0.6797
3405,14180,-0.4462
3409,14200,-0.3116
3415,14220,-0.0556
3420,14240,0.786
3423,14260,0.6171
3428,14280,0.5669
3436,14300,-0.5666
3441,14320,-0.3362
3446,14340,0.3606
3453,14360,-0.5769
3456,14380,0.9935
3460,14400,0.0954
3465,14420,1.2323
3467,14440,1.1876
3470,14460,2.6998
3473,14480,0.5604
3477,14500,0.6078
3483,14520,-0.3371
3489,14540,0.1991
3495,14560,-0.4776
3502,14580,0.0435
3504,14600,3.03
3507,14620,1.0122
3511,14640,0.2522
3517,14660,0.1462
3520,14680,0.6814
3526,14700,-0.0313
3533,14720,-0.4989
3539,14740,-0.2026
3542,14760,0.0187
3548,14780,0.0843
3553,14800,-0.2646
3557,14820,0.7807
3561,14840,-0.0247
3565,14860,0.2219
3569,14880,0.4961
3572,14900,1.1316
3577,14920,-0.0361
3580,14940,1.8072
3583,14960,0.5334
3585,14980,1.1055
3589,15000,0.4031
3598,15020,-0.485
3604,15040,-0.0483
3609,15060,-0.0766
3614,15080,-0.4327
3616,15100,2.1226
3620,15120,0.5975
3624,15140,0.0745
3630,15160,-0.308
3634,15180,0.4384
3640,15200,0.0246
3644,15220,0.1144
3650,15240,-0.295
3653,15260,0.3094
3656,15280,1.445
3659,15300,1.2433
3664,15320,0.9615
3673,15340,-0.6985
3678,15360,-0.2165
3681,15380,1.001
3687,15400,-0.4366
3692,15420,-0.0095
3697,15440,0.1534
3700,15460,0.0885
3705,15480,-0.0514
3710,15500,0.816
3716,15520,-0.3579
3720,15540,0.5576
3723,15560,0.6493
3728,15580,-0.1374
3734,15600,0.0268
3737,15620,0.5067
3744,15640,-0.0959
3752,15660,-0.6611
3758,15680,-0.0449
3762,15700,0.1982
3765,15720,0.196
3771,15740,0.1242
3778,15760,-0.4132
3783,15780,-0.5076
3787,15800,-0.3573
3790,15820,1.4617
3795,15840,0.1766
3798,15860,0.3889
3802,15880,1.565
3808,15900,0.0097
3813,15920,0.1642
3817,15940,0.1578
3820,15960,1.6823
3826,15980,-0.2355
3832,16000,-0.0905
3840,16020,-0.7158
3845,16040,-0.19
3849,16060,0.2484
3852,16080,0.8013
3856,16100,0.9318
3859,16120,1.0889
3866,16140,-0.4968
3870,16160,0.464
3876,16180,-0.1875
3882,16200,-0.4697
3887,16220,-0.2598
3891,16240,-0.1837
3895,16260,1.2553
3900,16280,-0.5922
3904,16300,0.5172
3909,16320,0.2359
3915,16340,-0.2555
3917,16360,0.4682
3923,16380,0.5434
3927,16400,-0.1803
3932,16420,0.4338
3934,16440,1.4481
3941,16460,-0.2461
3945,16480,0.4346
3948,16500,-0.0872
3952,16520,0.9371
3956,16540,0.418
3959,16560,2.3441
3964,16580,-0.0794
3968,16600,0.6447
3973,16620,0.6096
3979,16640,-0.0325
3982,16660,0.2073
3987,16680,-0.3419
3994,16700,-0.6681
3999,16720,0.1055
4004,16740,0.1749
4006,16760,1.1031
4010,16780,1.3698
4017,16800,-0.2884
4023,16820,-0.4684
4028,16840,0.6527
4030,16860,3.0865
4036,16880,-0.2882
4042,16900,-0.1834
4049,16920,-0.2074
4052,16940,1.0386
4056,16960,-0.0052
4061,16980,0.5078
4069,17000,-0.4525
4073,17020,0.0411
4077,17040,0.2688
4082,17060,-0.4891
4086,17080,0.3899
4090,17100,0.314
4096,17120,0.2982
4100,17140,0.7412
4103,17160,1.3164
4108,17180,0.5604
4111,17200,0.5846
4116,17220,-0.071
4121,17240,0.0886
4128,17260,-0.427
4136,17280,-0.1682
4143,17300,-0.6854
4146,17320,0.0634
4152,17340,0.2685
4155,17360,0.6015
4158,17380,1.0864
4166,17400,-0.5591
4170,17420,0.1936
4177,17440,-0.4012
4184,17460,-0.376
4190,17480,-0.5157
4195,17500,0.5868
4201,17520,-0.0238
4208,17540,-0.5956
4211,17560,0.5826
4215,17580,0.5777
4219,17600,0.9784
4224,17620,-0.018
4230,17640,-0.1265
4235,17660,-0.1215
4239,17680,-0.1647
4244,17700,1.0478
4252,17720,-0.5652
4258,17740,-0.4319
4260,17760,2.3694
4264,17780,0.3428
4269,17800,-0.1579
4275,17820,-0.516
