episode,timestep,reward
5,20,-0.5523
8,40,0.1465
12,60,-0.3779
18,80,-0.5803
24,100,-0.5923
32,120,-0.7509
38,140,-0.6697
43,160,-0.4899
47,180,-0.4047
51,200,-0.2646
57,220,-0.5263
63,240,-0.6273
70,260,-0.6412
76,280,-0.6977
81,300,-0.5767
88,320,-0.5845
92,340,-0.1503
95,360,-0.143
101,380,-0.4942
105,400,-0.4417
114,420,-0.7285
118,440,-0.6234
121,460,-0.119
127,480,-0.5367
136,500,-0.7336
142,520,-0.6744
147,540,-0.5912
153,560,-0.6376
157,580,-0.4485
165,600,-0.526
170,620,-0.5724
174,640,0.0211
180,660,-0.3984
184,680,-0.3178
190,700,-0.4508
194,720,0.0163
199,740,-0.5411
204,760,-0.4205
211,780,-0.7115
215,800,-0.5006
222,820,-0.6708
224,840,0.3371
228,860,0.201
232,880,-0.5377
235,900,-0.1983
242,920,-0.4328
248,940,-0.594
252,960,-0.5294
259,980,-0.633
265,1000,-0.587
271,1020,-0.6725
275,1040,-0.108
282,1060,-0.7194
286,1080,-0.3084
290,1100,-0.1485
294,1120,-0.4462
299,1140,-0.5127
306,1160,-0.6718
313,1180,-0.7738
316,1200,-0.226
323,1220,-0.4513
326,1240,0.0382
330,1260,-0.3006
334,1280,-0.2416
338,1300,-0.4606
343,1320,-0.5291
348,1340,-0.5267
352,1360,-0.0555
355,1380,0.0686
360,1400,-0.516
364,1420,-0.4864
367,1440,0.1818
371,1460,-0.2151
375,1480,-0.2132
381,1500,-0.8102
385,1520,0.043
389,1540,-0.5336
393,1560,-0.279
397,1580,-0.4879
400,1600,-0.2181
406,1620,-0.5549
409,1640,-0.0372
414,1660,-0.1839
417,1680,-0.2716
421,1700,0.1415
425,1720,-0.2766
429,1740,-0.4707
433,1760,-0.4184
437,1780,0.0045
440,1800,-0.1536
444,1820,0.1574
450,1840,-0.5535
454,1860,-0.0955
456,1880,0.0516
460,1900,-0.3561
465,1920,-0.2484
469,1940,-0.5955
473,1960,-0.471
477,1980,-0.7189
480,2000,0.2635
482,2020,1.7537
486,2040,0.4238
488,2060,0.534
490,2080,0.5961
493,2100,0.4206
495,2120,1.5674
498,2140,-0.1807
502,2160,-0.2946
504,2180,0.7054
507,2200,0.666
510,2220,0.4398
513,2240,-0.4378
516,2260,-0.2772
518,2280,0.7409
521,2300,0.8589
524,2320,-0.0621
526,2340,1.7301
530,2360,-0.4139
533,2380,-0.2096
536,2400,-0.0287
538,2420,1.0537
541,2440,0.0014
544,2460,0.6115
546,2480,0.1571
549,2500,1.2824
551,2520,0.8403
553,2540,-0.0807
556,2560,0.8376
558,2580,0.3161
560,2600,0.31
565,2620,0.0155
567,2640,0.2873
571,2660,0.0406
574,2680,0.671
577,2700,-0.3068
581,2720,-0.2533
583,2740,0.7161
585,2760,1.3472
588,2780,0.5654
591,2800,0.4435
593,2820,1.2878
598,2840,-0.4912
601,2860,-0.1361
603,2880,0.5629
605,2900,1.1913
608,2920,0.3112
612,2940,-0.1858
615,2960,0.3682
618,2980,0.4121
620,3000,1.7094
622,3020,1.6879
624,3040,0.4746
629,3060,-0.5176
631,3080,0.7908
634,3100,1.0687
637,3120,0.7277
639,3140,0.8289
641,3160,1.9539
643,3180,1.0734
647,3200,0.0559
650,3220,0.2473
652,3240,0.6928
655,3260,0.407
657,3280,1.9664
661,3300,-0.2939
665,3320,-0.5613
667,3340,1.3605
671,3360,-0.1308
673,3380,1.4865
676,3400,-0.1206
679,3420,0.1194
681,3440,-0.2009
687,3460,-0.3368
689,3480,0.1808
691,3500,1.4052
693,3520,1.8508
696,3540,0.8214
698,3560,-0.0689
701,3580,0.7463
703,3600,1.5232
705,3620,0.7548
708,3640,0.2657
711,3660,1.0106
714,3680,0.0578
716,3700,0.8631
718,3720,0.3909
722,3740,0.4972
725,3760,0.4515
728,3780,0.3251
731,3800,1.1363
735,3820,0.036
738,3840,0.2681
741,3860,0.2578
744,3880,0.577
746,3900,1.4485
748,3920,0.0032
751,3940,0.5785
755,3960,0.587
757,3980,0.2026
759,4000,1.1873
764,4020,-0.0312
768,4040,0.0944
770,4060,0.0877
772,4080,1.4035
774,4100,1.788
776,4120,1.2534
780,4140,0.4252
782,4160,1.9615
784,4180,1.7568
786,4200,0.9557
788,4220,1.8406
790,4240,1.1078
792,4260,2.2875
794,4280,1.416
796,4300,1.6689
798,4320,0.8301
802,4340,0.1662
804,4360,1.4602
806,4380,1.2548
809,4400,0.1629
813,4420,0.4525
815,4440,1.7772
818,4460,-0.2128
821,4480,0.5702
823,4500,0.4805
825,4520,0.8336
827,4540,1.5838
829,4560,1.6812
831,4580,0.5708
834,4600,1.2562
839,4620,-0.2693
841,4640,0.7006
843,4660,0.8331
847,4680,0.7811
849,4700,2.0516
851,4720,0.8508
853,4740,0.8384
855,4760,2.1219
858,4780,0.5749
860,4800,1.3812
863,4820,0.7549
866,4840,0.9881
869,4860,0.2676
872,4880,0.4792
874,4900,1.1216
876,4920,1.2931
878,4940,0.2806
881,4960,0.7136
883,4980,1.6718
885,5000,2.0817
887,5020,1.8481
889,5040,2.0746
892,5060,0.5481
894,5080,2.0811
896,5100,1.9869
898,5120,1.3689
900,5140,1.8116
902,5160,1.9874
904,5180,0.2237
906,5200,1.676
908,5220,1.71
910,5240,1.9326
912,5260,1.8908
915,5280,1.0658
917,5300,1.6571
919,5320,0.5467
921,5340,1.9513
923,5360,1.9148
925,5380,2.3781
927,5400,1.1657
930,5420,1.1437
932,5440,1.7102
934,5460,1.7378
936,5480,1.3139
939,5500,0.9648
941,5520,0.9473
943,5540,1.4554
945,5560,1.4559
947,5580,0.8996
950,5600,0.4962
952,5620,0.6692
955,5640,1.1816
957,5660,0.2315
959,5680,1.3167
961,5700,1.8009
963,5720,1.638
966,5740,1.1209
968,5760,2.3674
970,5780,0.5521
973,5800,1.3655
975,5820,1.7646
978,5840,0.3927
980,5860,0.6625
982,5880,2.0065
984,5900,1.7199
987,5920,0.3876
989,5940,0.812
992,5960,1.0066
994,5980,1.5946
997,6000,1.0276
999,6020,1.5081
1001,6040,1.8097
1003,6060,2.5331
1006,6080,1.0178
1008,6100,1.1197
1010,6120,1.2418
1012,6140,2.3598
1014,6160,1.973
1016,6180,1.7571
1018,6200,1.0581
1020,6220,1.798
1022,6240,1.4695
1024,6260,1.73
1027,6280,0.7333
1030,6300,0.3632
1032,6320,1.7247
1034,6340,1.4273
1036,6360,3.2236
1038,6380,0.8559
1040,6400,2.0078
1042,6420,0.5526
1044,6440,2.4416
1046,6460,1.3619
1048,6480,1.9043
1050,6500,0.8339
1053,6520,1.2311
1055,6540,2.041
1057,6560,1.6609
1059,6580,1.2033
1061,6600,1.994
1064,6620,-0.0306
1067,6640,1.2095
1070,6660,0.6003
1072,6680,-0.5043
1075,6700,1.2137
1077,6720,1.629
1079,6740,1.7118
1081,6760,1.4557
1083,6780,1.1656
1086,6800,1.0996
1089,6820,1.1795
1091,6840,1.8623
1093,6860,1.7717
1096,6880,0.0859
1098,6900,1.9227
1101,6920,1.2033
1104,6940,0.183
1107,6960,1.4962
1109,6980,1.3429
1112,7000,0.4032
1114,7020,1.5917
1116,7040,2.0956
1118,7060,1.895
1120,7080,1.2035
1122,7100,1.8501
1124,7120,2.6067
1126,7140,1.77
1129,7160,0.6114
1131,7180,1.518
1134,7200,0.7092
1136,7220,1.7115
1138,7240,1.7257
1140,7260,1.8317
1142,7280,0.2568
1144,7300,2.0219
1146,7320,1.7833
1148,7340,2.1662
1151,7360,0.6796
1153,7380,2.5693
1157,7400,0.3974
1159,7420,1.445
1161,7440,1.9004
1163,7460,1.9949
1165,7480,1.5774
1167,7500,1.9323
1169,7520,1.8857
1171,7540,2.1172
1173,7560,1.5653
1175,7580,2.0681
1177,7600,2.1099
1179,7620,2.1169
1181,7640,2.3663
1183,7660,1.9799
1185,7680,1.9088
1187,7700,1.602
1189,7720,1.0882
1191,7740,1.728
1193,7760,2.5115
1195,7780,1.5957
1197,7800,1.1129
1199,7820,1.4781
1201,7840,1.6777
1203,7860,1.828
1205,7880,1.7779
1207,7900,2.7821
1209,7920,1.6701
1211,7940,2.1057
1213,7960,2.1176
1215,7980,1.8041
1218,8000,0.9208
1220,8020,1.779
1222,8040,1.932
1224,8060,2.3158
1226,8080,1.6704
1228,8100,2.7072
1230,8120,1.7637
1232,8140,3.1525
1234,8160,1.868
1236,8180,1.7797
1238,8200,1.5969
1240,8220,1.3537
1242,8240,2.3059
1244,8260,2.4922
1246,8280,2.6285
1248,8300,2.4705
1250,8320,1.8271
1252,8340,1.4171
1254,8360,0.8453
1256,8380,2.3382
1258,8400,2.0398
1260,8420,1.882
1262,8440,2.0141
1264,8460,1.1376
1268,8480,1.2735
1270,8500,2.2128
1272,8520,0.9376
1276,8540,0.6641
1278,8560,0.8349
1280,8580,1.4546
1282,8600,2.1947
1284,8620,2.304
1286,8640,1.9201
1288,8660,1.513
