episode,timestep,reward
10,20,-0.7677
18,40,-0.6307
28,60,-0.6687
38,80,-0.6413
48,100,-0.7276
58,120,-0.6757
66,140,-0.5715
72,160,-0.4042
83,180,-0.6517
88,200,-0.1524
95,220,-0.4147
104,240,-0.7226
115,260,-0.816
119,280,0.2503
125,300,-0.1411
135,320,-0.6995
142,340,-0.3126
152,360,-0.6449
163,380,-0.7616
174,400,-0.8197
181,420,-0.4631
192,440,-0.7606
206,460,-0.8628
215,480,-0.7537
222,500,-0.3752
227,520,-0.7369
235,540,-0.5955
241,560,-0.3619
250,580,-0.663
261,600,-0.8638
268,620,-0.6576
278,640,-0.6248
285,660,-0.409
293,680,-0.6766
299,700,0.0019
307,720,-0.5588
318,740,-0.6141
324,760,-0.3158
331,780,-0.4662
340,800,-0.4584
347,820,-0.4006
356,840,-0.6705
366,860,-0.5773
374,880,-0.5411
385,900,-0.7646
391,920,-0.0691
402,940,-0.8099
412,960,-0.6379
419,980,-0.4876
425,1000,-0.1732
435,1020,-0.7102
447,1040,-0.6827
457,1060,-0.7382
464,1080,-0.7245
476,1100,-0.7277
487,1120,-0.7855
491,1140,0.6214
501,1160,-0.823
504,1180,0.2267
513,1200,-0.4526
524,1220,-0.6791
529,1240,-0.4718
538,1260,-0.5218
543,1280,-0.0193
549,1300,-0.0999
555,1320,-0.2016
559,1340,0.5324
566,1360,-0.2845
572,1380,-0.6834
579,1400,-0.3989
589,1420,-0.7728
597,1440,-0.5659
604,1460,-0.3198
610,1480,-0.631
620,1500,-0.5602
625,1520,0.1097
634,1540,-0.5745
645,1560,-0.7143
655,1580,-0.7733
667,1600,-0.6954
672,1620,-0.4213
681,1640,-0.1091
688,1660,-0.4247
699,1680,-0.8649
708,1700,-0.7149
714,1720,-0.1954
725,1740,-0.6124
734,1760,-0.8236
739,1780,-0.3305
745,1800,-0.211
752,1820,-0.428
761,1840,-0.6457
770,1860,-0.7204
781,1880,-0.7542
787,1900,-0.6511
798,1920,-0.7068
805,1940,-0.3696
811,1960,-0.3551
818,1980,-0.3763
826,2000,-0.4529
832,2020,0.029
841,2040,-0.6872
850,2060,-0.7178
857,2080,-0.5364
863,2100,-0.1822
875,2120,-0.613
883,2140,-0.6911
890,2160,-0.3807
900,2180,-0.6194
910,2200,-0.7277
917,2220,-0.541
929,2240,-0.8396
936,2260,-0.3787
944,2280,-0.6478
955,2300,-0.7006
961,2320,-0.204
968,2340,-0.4888
976,2360,-0.4999
986,2380,-0.7958
997,2400,-0.7648
1004,2420,-0.319
1013,2440,-0.6478
1024,2460,-0.7821
1033,2480,-0.7775
1041,2500,-0.3686
1052,2520,-0.6676
1057,2540,-0.3031
1067,2560,-0.5551
1077,2580,-0.6808
1084,2600,-0.4196
1093,2620,-0.6582
1100,2640,-0.4144
1109,2660,-0.4867
1120,2680,-0.6767
1126,2700,-0.1954
1135,2720,-0.3943
1144,2740,-0.6921
1152,2760,-0.5564
1157,2780,-0.3792
1163,2800,0.0363
1171,2820,-0.026
1179,2840,-0.5479
1187,2860,-0.3768
1197,2880,-0.7847
1203,2900,0.2059
1210,2920,-0.4148
1218,2940,-0.4297
1224,2960,-0.2678
1230,2980,-0.3041
1236,3000,-0.2086
1242,3020,-0.3281
1249,3040,0.0119
1255,3060,-0.2397
1264,3080,-0.5042
1271,3100,-0.6439
1279,3120,-0.3963
1290,3140,-0.6717
1297,3160,-0.5084
1305,3180,-0.6482
1312,3200,-0.0624
1323,3220,-0.7786
1334,3240,-0.6228
1339,3260,-0.0603
1345,3280,-0.503
1352,3300,-0.3514
1357,3320,0.1531
1363,3340,-0.4601
1373,3360,-0.4733
1383,3380,-0.7352
1391,3400,-0.526
1400,3420,-0.7862
1409,3440,-0.5142
1415,3460,-0.3017
1426,3480,-0.5874
1430,3500,0.638
1438,3520,-0.3594
1443,3540,-0.1993
1452,3560,-0.3587
1463,3580,-0.7087
1473,3600,-0.7985
1483,3620,-0.6155
1488,3640,-0.3232
1493,3660,0.4513
1499,3680,-0.4166
1505,3700,0.1456
1512,3720,-0.4589
1521,3740,-0.5858
1526,3760,0.2444
1535,3780,-0.5791
1543,3800,-0.5112
1551,3820,-0.5826
1558,3840,-0.276
1567,3860,-0.5533
