episode,timestep,reward
2,30,3.645
4,50,0.5883
6,70,0.0784
8,90,1.933
10,110,1.7686
12,130,1.5764
14,150,2.2382
16,170,2.2156
18,190,1.2343
20,210,2.4717
22,230,0.6906
24,250,2.9808
26,270,3.9779
28,290,2.0283
30,310,-0.2525
32,330,2.4219
34,350,2.3195
36,370,2.8972
38,390,-0.0412
40,410,2.4245
42,430,5.3325
44,450,2.9611
46,470,-0.0534
48,490,0.5345
50,510,1.8094
52,530,4.0027
54,550,2.4809
56,570,4.9743
58,590,2.0452
60,610,4.4163
62,630,1.9741
64,650,1.1486
66,670,4.8426
68,690,1.7352
70,710,1.2988
72,730,5.3351
74,750,3.7779
76,770,2.9084
78,790,1.6896
80,810,4.298
82,830,3.8468
84,850,2.9089
86,870,3.1397
88,890,3.8365
90,910,3.8228
92,930,3.5334
94,950,2.9449
96,970,2.9246
98,990,4.6743
100,1010,1.9789
102,1030,4.4699
104,1050,5.6611
106,1070,4.4561
108,1090,2.5548
110,1110,3.357
112,1130,4.238
114,1150,3.5333
116,1170,5.0645
118,1190,4.1488
120,1210,4.2599
122,1230,4.1798
124,1250,4.8756
126,1270,5.2552
128,1290,4.9627
130,1310,4.7813
132,1330,4.9661
134,1350,5.3332
136,1370,6.2851
138,1390,5.6659
140,1410,4.4958
142,1430,4.8131
144,1450,4.9011
146,1470,5.53
148,1490,5.5199
150,1510,3.3113
152,1530,4.6725
154,1550,4.7806
156,1570,6.5479
158,1590,5.8925
160,1610,4.7938
162,1630,5.6987
164,1650,5.4536
166,1670,5.2907
168,1690,6.5717
170,1710,3.3083
172,1730,4.4243
174,1750,4.3065
176,1770,4.768
178,1790,3.9841
180,1810,6.4528
182,1830,6.0908
184,1850,5.2076
186,1870,4.7175
188,1890,5.5735
190,1910,3.7079
192,1930,5.2256
194,1950,4.1361
196,1970,5.0461
198,1990,5.7798
200,2010,6.4962
202,2030,3.1259
204,2050,4.6995
206,2070,2.6754
208,2090,4.9845
210,2110,3.0482
212,2130,6.1864
214,2150,3.5207
216,2170,3.7627
218,2190,4.2107
220,2210,4.9895
222,2230,5.0766
224,2250,5.2298
226,2270,3.885
228,2290,1.3518
230,2310,4.6413
232,2330,5.5875
234,2350,6.6277
236,2370,3.7486
238,2390,5.0008
240,2410,4.7608
242,2430,4.539
244,2450,5.819
246,2470,5.3177
248,2490,3.028
250,2510,6.2957
252,2530,4.5318
254,2550,3.5206
256,2570,4.7241
258,2590,4.0593
260,2610,4.6761
262,2630,4.6928
264,2650,5.2379
266,2670,4.6431
268,2690,5.8311
270,2710,4.1575
272,2730,4.4026
274,2750,4.0011
276,2770,4.8233
278,2790,4.9407
280,2810,5.5037
282,2830,5.2116
284,2850,5.3624
286,2870,5.5798
288,2890,5.2771
290,2910,5.5417
292,2930,4.4291
294,2950,5.2827
296,2970,5.1068
298,2990,5.8086
300,3010,5.2399
302,3030,5.9818
304,3050,5.7464
306,3070,5.7649
308,3090,5.3833
310,3110,5.7235
312,3130,4.5773
314,3150,6.2608
316,3170,5.6582
318,3190,4.9223
320,3210,5.1314
