episode,timestep,reward
2,6,-0.6691
4,9,-1.0
6,13,-0.6924
8,19,-0.6179
10,22,-0.872
12,26,-0.7879
14,28,-1.0
16,42,-0.1459
18,47,-0.0935
20,50,-0.6231
22,53,-1.0
24,58,-0.4106
26,61,-0.6873
28,75,-0.6517
30,82,0.947
32,85,-0.8427
34,87,-1.0
36,92,-0.9412
38,94,-0.8713
40,102,-0.2688
42,106,-0.6163
44,110,-0.7942
46,118,-0.6192
48,133,0.2731
50,138,-0.0166
52,144,-0.8373
54,149,-0.9027
56,155,-0.4076
58,174,0.5259
60,179,0.6418
62,190,0.487
64,205,0.8941
66,219,1.33
68,229,0.1627
70,238,0.5614
72,245,-0.5801
74,259,-0.1318
76,262,-0.2656
78,275,-0.8464
80,287,2.1888
82,289,-0.8288
84,293,-0.7349
86,298,-0.6405
88,305,-0.5939
90,314,-0.1507
92,326,1.0079
94,332,-0.4794
96,344,-0.5059
98,348,0.2439
100,364,0.9608
102,376,-0.0834
104,381,2.4529
106,388,-0.9406
108,397,-0.2974
110,401,-0.335
112,411,-0.7613
114,416,1.0191
116,431,-0.2728
118,444,0.6665
120,458,1.9849
122,460,-0.8681
124,463,-1.0
126,474,-0.9222
128,478,0.8517
130,485,-1.0
132,490,-0.4868
134,492,-0.4832
136,501,-0.758
138,511,0.6642
140,520,-0.6935
142,523,-0.4153
144,535,0.8107
146,543,-0.65
148,551,0.4913
150,556,-0.521
152,561,-0.6026
154,564,-0.3188
156,569,-0.8777
158,573,-0.8798
160,577,-0.8207
162,585,-0.3851
164,596,-0.8353
166,609,2.1948
168,617,-0.482
170,628,1.8453
172,639,-0.3688
174,642,-0.4263
176,659,1.4087
178,677,0.4945
180,689,0.8902
182,699,1.4119
184,705,-0.4046
186,707,-0.7763
188,713,-0.7727
190,728,0.4554
192,738,0.6468
194,741,-0.1779
196,749,-0.9418
198,759,-0.3545
200,770,1.9393
202,781,0.9174
204,784,-0.9551
206,790,-1.0
208,802,-0.0827
210,808,-0.4635
212,817,0.3722
214,824,-0.4651
216,836,0.2477
218,841,-0.4936
220,861,1.083
222,867,2.3747
224,869,-0.7687
226,874,-0.8182
228,884,-0.1382
