episode,timestep,reward
2,30,0.0
4,50,1.0
6,70,0.0
8,90,0.0
10,110,2.0
12,130,0.0
14,150,1.5
16,170,1.0
18,190,1.0
20,210,5.5
22,230,1.5
24,250,2.0
26,270,5.0
28,290,0.5
30,310,0.0
32,330,1.5
34,350,2.0
36,370,0.0
38,390,0.5
40,410,3.0
42,430,3.0
44,450,1.0
46,470,2.0
48,490,0.5
50,510,0.0
52,530,1.0
54,550,3.5
56,570,1.5
58,590,1.5
60,610,3.5
62,630,0.0
64,650,2.0
66,670,3.5
68,690,0.0
70,710,3.5
72,730,1.0
74,750,4.0
76,770,3.0
78,790,3.5
80,810,0.5
82,830,3.5
84,850,0.5
86,870,2.5
88,890,1.5
90,910,2.5
92,930,1.0
94,950,0.5
96,970,2.0
98,990,2.5
100,1010,0.5
102,1030,2.5
104,1050,4.0
106,1070,0.0
108,1090,0.5
110,1110,2.0
112,1130,0.5
114,1150,1.0
116,1170,0.0
118,1190,0.0
120,1210,1.5
122,1230,0.5
124,1250,2.5
126,1270,0.0
128,1290,2.0
130,1310,0.0
132,1330,0.0
134,1350,2.0
136,1370,0.0
138,1390,0.5
140,1410,0.0
142,1430,1.5
144,1450,0.0
146,1470,0.0
148,1490,2.0
150,1510,2.0
152,1530,0.0
154,1550,0.5
156,1570,0.0
158,1590,0.0
160,1610,0.0
162,1630,1.0
164,1650,1.5
166,1670,0.0
168,1690,0.5
170,1710,2.0
172,1730,1.0
174,1750,1.0
176,1770,0.5
178,1790,1.0
180,1810,2.5
182,1830,2.0
184,1850,0.0
186,1870,2.5
188,1890,0.0
190,1910,1.0
192,1930,2.5
194,1950,0.0
196,1970,2.0
198,1990,2.0
200,2010,2.0
202,2030,0.0
204,2050,1.0
206,2070,1.5
208,2090,4.0
210,2110,0.0
212,2130,0.5
214,2150,2.5
216,2170,1.5
218,2190,0.0
220,2210,5.0
222,2230,0.0
224,2250,0.0
226,2270,1.5
228,2290,0.0
230,2310,1.0
232,2330,2.5
234,2350,1.0
236,2370,1.5
238,2390,1.0
240,2410,1.0
242,2430,0.0
244,2450,1.0
246,2470,3.5
248,2490,2.5
250,2510,3.0
252,2530,0.0
254,2550,4.0
256,2570,0.0
258,2590,5.0
260,2610,2.5
262,2630,4.5
264,2650,4.5
266,2670,5.0
268,2690,1.5
270,2710,1.5
272,2730,4.5
274,2750,2.0
276,2770,4.5
278,2790,4.5
280,2810,1.0
282,2830,3.0
284,2850,3.0
286,2870,3.5
288,2890,2.5
290,2910,7.0
292,2930,4.5
294,2950,1.5
296,2970,3.5
298,2990,3.0
300,3010,4.0
302,3030,5.5
304,3050,4.0
306,3070,0.5
308,3090,1.5
310,3110,2.0
312,3130,2.0
314,3150,3.5
316,3170,2.5
318,3190,1.0
320,3210,0.5
322,3230,1.0
324,3250,7.5
326,3270,2.0
328,3290,1.0
330,3310,0.5
332,3330,2.5
334,3350,7.0
336,3370,4.5
338,3390,2.5
340,3410,7.0
342,3430,2.0
344,3450,1.0
346,3470,3.0
348,3490,2.0
350,3510,2.5
352,3530,2.5
354,3550,3.0
356,3570,4.0
358,3590,4.0
360,3610,4.5
362,3630,3.5
364,3650,1.0
366,3670,4.5
368,3690,4.0
370,3710,4.5
372,3730,4.5
374,3750,1.5
376,3770,1.5
378,3790,4.0
380,3810,3.0
382,3830,3.0
384,3850,3.5
386,3870,6.5
388,3890,4.5
390,3910,3.5
392,3930,3.0
394,3950,4.5
396,3970,3.5
398,3990,3.0
400,4010,4.0
402,4030,6.0
404,4050,3.5
406,4070,5.0
408,4090,4.0
410,4110,6.5
412,4130,4.5
414,4150,3.0
416,4170,4.5
418,4190,4.5
420,4210,4.0
422,4230,4.5
424,4250,4.0
426,4270,1.0
428,4290,3.0
430,4310,3.0
432,4330,1.5
434,4350,7.5
436,4370,2.5
438,4390,0.5
440,4410,3.0
442,4430,0.5
444,4450,3.0
446,4470,3.5
448,4490,1.5
450,4510,3.5
452,4530,1.0
454,4550,7.0
456,4570,1.0
458,4590,5.5
460,4610,7.5
462,4630,0.0
464,4650,4.5
466,4670,2.0
468,4690,3.5
470,4710,7.0
472,4730,4.5
474,4750,0.0
476,4770,3.0
478,4790,3.5
480,4810,3.5
482,4830,3.0
484,4850,5.0
486,4870,1.5
488,4890,3.5
490,4910,0.0
492,4930,2.0
494,4950,6.5
496,4970,5.0
498,4990,1.0
500,5010,1.5
502,5030,1.5
504,5050,3.0
506,5070,4.5
508,5090,2.5
510,5110,1.5
512,5130,1.5
514,5150,3.5
516,5170,0.0
518,5190,4.5
520,5210,1.5
522,5230,0.5
524,5250,3.5
526,5270,3.0
528,5290,0.0
530,5310,2.0
532,5330,2.5
534,5350,2.5
536,5370,2.5
538,5390,2.0
540,5410,0.0
542,5430,3.0
544,5450,2.5
546,5470,2.5
548,5490,5.5
550,5510,3.5
552,5530,5.0
554,5550,3.0
556,5570,3.5
558,5590,1.5
560,5610,6.5
562,5630,2.0
564,5650,4.0
566,5670,2.5
568,5690,5.0
570,5710,3.0
572,5730,4.0
574,5750,3.0
576,5770,4.5
