episode,timestep,reward
2,3,-1.0
4,6,-0.8367
6,8,-1.0
8,10,-1.0
10,13,-1.0
12,16,-0.9902
14,19,-0.5892
16,21,-1.0
18,24,-1.0
20,27,-0.6825
22,29,-0.8647
24,32,-1.0
26,35,-0.8586
28,37,-1.0
30,39,-1.0
32,42,-1.0
34,44,-0.8721
36,47,-0.8836
38,49,-1.0
40,51,-1.0
42,53,-1.0
44,55,-1.0
46,58,-1.0
48,60,-0.7036
50,63,-0.6319
52,65,-1.0
54,67,-1.0
56,69,-1.0
58,71,-1.0
60,73,-1.0
62,75,-1.0
64,78,-0.9557
66,80,-1.0
68,82,-1.0
70,84,-1.0
72,88,-1.0
74,94,-0.5393
76,97,-0.5478
78,100,-1.0
80,103,-0.8857
82,105,-0.8036
84,107,-1.0
86,109,-1.0
88,111,-1.0
90,113,-1.0
92,116,-0.8396
94,118,-1.0
96,121,-0.8165
98,123,-1.0
100,125,-1.0
102,128,-1.0
104,130,-0.8115
106,133,-1.0
108,135,-0.7879
110,137,-1.0
112,139,-1.0
114,142,-0.6858
116,145,-0.8353
118,149,-1.0
120,153,-0.6077
122,155,-0.8456
124,157,-1.0
126,159,-1.0
128,161,-1.0
130,164,-0.8822
132,166,-1.0
134,170,-0.7718
136,174,-0.6865
138,177,-0.4866
140,179,-1.0
142,182,-0.6778
144,185,-1.0
146,187,-0.9964
148,190,-0.7596
150,192,-1.0
152,194,-1.0
154,197,-0.6904
156,199,-1.0
158,203,-1.0
160,205,-0.2672
162,207,-1.0
164,210,-0.7595
166,213,-1.0
168,215,-0.8972
170,218,-0.9305
172,220,-1.0
174,223,-1.0
176,226,-0.8595
178,229,-0.7639
180,232,-1.0
182,235,-0.838
184,238,-0.341
186,240,-1.0
188,242,-1.0
190,244,-1.0
192,247,-1.0
194,250,-0.9196
196,253,-0.7656
198,256,-1.0
200,260,-0.9488
202,262,-0.7259
204,265,-0.7852
206,268,-0.8613
208,271,-1.0
210,273,-0.8751
212,276,-1.0
214,279,-0.7671
216,283,-0.7709
218,286,-1.0
220,290,-0.8022
222,292,-0.7369
224,296,-1.0
226,300,-0.148
228,303,-0.7337
230,306,-0.9615
232,309,-0.6647
234,311,-1.0
236,313,-1.0
238,316,-0.9997
240,318,-1.0
242,321,-0.9412
244,323,-1.0
246,325,-1.0
248,327,-1.0
250,329,-1.0
252,331,-1.0
254,334,-0.6857
256,336,-1.0
258,339,-0.7767
260,346,-1.0
262,348,-0.5109
264,351,-0.8013
266,353,-1.0
268,355,-1.0
270,358,-1.0
272,361,-0.6512
274,364,-0.7824
276,367,-0.8194
278,370,-1.0
280,372,-0.8324
282,374,-1.0
284,376,-1.0
286,378,-1.0
288,380,-1.0
290,384,-1.0
292,388,-0.6777
294,391,-0.7198
296,395,-0.5843
298,398,-0.6861
300,402,-0.8152
302,404,-0.7956
304,408,-1.0
306,410,-0.9736
308,416,0.2474
310,419,-0.5996
312,421,-1.0
314,424,-1.0
316,427,-0.6953
318,431,-0.5489
320,433,-1.0
322,436,-1.0
324,438,-0.9239
326,441,-0.763
328,443,-1.0
330,447,-0.763
332,449,-0.6826
334,452,-0.8089
336,454,-1.0
338,457,-0.8271
340,459,-1.0
342,461,-1.0
344,464,-0.6349
346,466,-1.0
348,469,-1.0
350,472,-0.47
352,474,-1.0
354,478,-0.7972
356,480,-1.0
358,485,-0.6783
360,489,-0.7449
362,491,-0.7538
364,493,-1.0
366,495,-1.0
368,497,-1.0
370,501,-1.0
372,506,-0.7109
374,508,-0.8577
376,512,-0.6979
378,514,-0.7375
380,519,-0.5782
382,522,-0.7637
384,525,-0.7706
386,527,-0.6804
388,530,-0.6905
390,532,-1.0
392,534,-1.0
394,536,-1.0
396,539,-1.0
398,543,-0.5556
400,545,-0.7634
402,548,-0.8255
404,551,-1.0
406,554,-0.8521
408,556,-0.7389
410,558,-1.0
412,560,-1.0
414,562,-1.0
416,564,-1.0
418,566,-1.0
420,569,-0.9105
422,573,-1.0
424,575,-0.7427
426,577,-1.0
428,579,-1.0
430,581,-1.0
432,584,-1.0
434,586,-0.6864
436,589,-0.5985
438,592,-0.8122
440,595,-0.7176
442,597,-1.0
444,600,-1.0
446,602,-0.8072
448,604,-1.0
450,607,-1.0
452,612,-0.985
454,614,-0.3557
456,618,-0.8786
458,620,-0.7252
460,622,-1.0
462,625,-1.0
464,627,-0.9947
466,629,-1.0
468,633,-0.8627
470,636,-0.42
