episode,timestep,reward
2,8,-1.0
4,10,-0.2846
6,14,-1.0
8,18,-0.3965
10,20,-1.0
12,22,-1.0
14,26,-1.0
16,28,-0.8508
18,33,-0.8229
20,43,-0.64
22,46,-0.2685
24,50,-0.7933
26,57,-0.0306
28,61,-0.2438
30,64,-0.8987
32,67,-1.0
34,76,-0.8515
36,78,-0.0152
38,80,-1.0
40,88,-0.7994
42,100,-0.1831
44,104,1.3085
46,106,-0.889
48,108,-1.0
50,111,-1.0
52,116,-0.787
54,121,-0.2959
56,128,0.4861
58,134,-0.0353
60,136,-1.0
62,140,-0.8366
64,144,-0.9917
66,147,-0.2601
68,154,-0.5998
70,157,-0.6284
72,163,-0.9882
74,167,-0.5799
76,169,-0.7113
78,173,-1.0
80,179,-0.1847
82,184,-0.8867
84,193,0.6769
86,203,-0.3139
88,205,-0.7155
90,210,-0.696
92,213,-0.7184
94,217,-0.3675
96,220,-1.0
98,223,-0.7611
100,226,-0.7501
102,229,-1.0
104,231,-0.991
106,237,-0.6153
108,241,-0.6881
110,244,-0.9928
112,248,-0.8728
114,253,-1.0
116,256,0.082
118,260,-0.9772
120,263,-0.8164
122,268,-0.6744
124,271,-0.7236
126,274,-0.9055
128,276,-1.0
130,279,-1.0
132,282,-0.5111
134,285,-1.0
136,287,-0.9969
138,290,-1.0
140,295,-0.737
142,301,-0.4394
144,308,-0.8906
146,311,-0.1577
148,313,-0.6623
150,315,-1.0
152,318,-1.0
154,321,-0.9783
156,324,-0.6322
158,326,-1.0
160,328,-1.0
162,331,-0.8148
164,333,-1.0
166,335,-1.0
168,337,-1.0
170,341,-1.0
172,346,-0.1837
174,351,-0.4306
176,357,-1.0
178,364,0.0286
180,376,-0.1894
182,380,-0.5155
184,387,0.1615
186,390,-0.3335
188,393,-0.7268
190,397,-1.0
192,399,-0.6718
194,403,-1.0
196,407,-0.9656
198,409,-0.811
200,412,-0.9355
202,417,-0.8542
204,419,-0.668
206,422,-1.0
208,424,-0.812
210,429,-0.9031
212,431,-0.7338
214,433,-1.0
216,436,-1.0
218,438,-0.8738
220,440,-1.0
222,444,-0.7572
224,452,-0.988
226,456,0.6747
228,460,-0.9622
230,465,-0.2818
232,469,-0.9456
234,471,-0.9874
236,473,-1.0
238,476,-1.0
240,479,-0.9588
242,482,-0.7453
244,484,-0.9331
246,486,-1.0
248,490,-0.7398
250,493,-0.7428
252,503,-0.5133
254,507,0.1961
256,515,-1.0
258,517,0.2399
260,520,-0.7955
262,523,-1.0
264,526,-0.873
266,529,-0.8727
268,532,-1.0
270,534,-0.8458
272,542,-0.9073
274,548,0.8787
276,554,-0.8758
278,556,-0.6607
280,561,-0.7331
282,563,-0.7939
284,565,-1.0
286,567,-1.0
288,569,-1.0
290,572,-1.0
292,576,-0.7124
294,578,-0.6661
296,583,-0.4723
298,585,-1.0
300,587,-1.0
302,589,-1.0
304,592,-1.0
306,595,-0.8736
308,597,-1.0
310,600,-0.9073
312,603,-0.8044
314,609,-0.7962
316,612,-0.247
318,614,-0.7542
320,616,-1.0
322,618,-1.0
324,622,-0.6276
326,625,-0.8556
328,630,-0.9269
330,633,-0.552
332,636,-1.0
334,639,-0.9715
336,643,-0.4218
338,646,-0.8367
340,649,-0.8174
342,651,-1.0
344,655,-0.7819
346,657,-1.0
348,660,-1.0
350,662,-0.9609
352,665,-1.0
354,667,-0.8921
356,669,-1.0
358,671,-1.0
360,673,-1.0
362,676,-1.0
364,678,-0.8797
366,681,-1.0
368,685,-0.8211
370,688,-0.543
372,695,-0.8731
374,697,-0.276
376,699,-1.0
378,705,-0.8337
380,712,0.1956
382,714,-1.0
384,716,-1.0
386,718,-1.0
388,724,-1.0
390,727,-0.5023
392,729,-1.0
394,732,-1.0
396,734,-0.9797
398,737,-1.0
400,741,-0.6809
402,745,-1.0
404,747,-0.6512
406,751,-1.0
408,756,-0.3986
410,761,-0.4304
412,763,-1.0
414,765,-1.0
416,772,-1.0
418,775,0.1434
420,778,-0.6184
422,782,-0.856
424,788,-0.7967
426,790,-0.6911
428,792,-1.0
430,795,-1.0
432,797,-0.9533
434,800,-0.99
436,802,-1.0
438,809,-0.6948
440,813,-0.5323
442,817,-0.7069
444,820,-0.6184
446,825,-0.7818
448,830,-0.9175
450,832,-0.4594
452,837,-0.5283
454,839,-1.0
456,842,-0.7773
458,846,-0.9272
460,849,-0.7187
462,853,-0.8454
464,856,-0.9216
466,859,-1.0
468,862,-0.5904
470,865,-0.7286
472,867,-1.0
474,870,-1.0
476,872,-0.8174
478,874,-1.0
480,878,-0.3769
482,880,-1.0
484,885,-0.5184
486,887,-1.0
488,890,-1.0
490,892,-0.8661
492,894,-1.0
494,897,-0.7475
496,900,-1.0
498,903,-0.7146
500,905,-1.0
502,907,-1.0
504,910,-0.908
506,912,-1.0
508,914,-1.0
510,919,-0.96
512,923,-0.6598
514,925,-0.7228
516,928,-0.8564
518,931,-1.0
520,935,-0.7606
522,938,-0.7415
524,941,-0.6819
526,948,-0.9426
528,954,0.0158
530,957,-0.5797
532,960,-0.7218
534,964,-0.8228
536,966,-0.893
538,969,-1.0
540,972,-0.7046
542,975,-0.767
544,978,-0.9453
546,982,-0.7378
548,984,-1.0
550,987,-1.0
552,992,-0.2629
554,994,-1.0
556,997,-0.9041
558,1001,-0.9068
560,1010,-0.1968
562,1012,-0.2035
564,1014,-1.0
566,1016,-1.0
568,1018,-1.0
570,1020,-1.0
572,1024,-0.9289
574,1031,-0.6863
576,1034,0.0256
578,1036,-1.0
580,1038,-1.0
582,1042,-0.8807
584,1044,-0.8874
586,1046,-1.0
588,1049,-0.702
590,1053,-1.0
592,1055,-0.8088
594,1060,-0.9483
596,1062,-0.7774
598,1064,-1.0
600,1066,-1.0
602,1069,-0.9635
604,1074,-0.9763
606,1077,-0.4436
608,1081,-0.8769
610,1083,-0.8399
612,1087,-0.4109
614,1091,-1.0
616,1094,-0.366
618,1097,-1.0
620,1099,-0.9606
622,1101,-1.0
624,1103,-1.0
626,1107,-1.0
628,1110,-0.5235
630,1112,-1.0
632,1117,-0.5095
634,1121,-1.0
636,1123,-0.8033
638,1126,-0.9855
640,1130,-1.0
642,1132,-0.9259
644,1134,-1.0
646,1136,-1.0
648,1139,-0.7045
650,1142,-1.0
652,1145,-0.4015
654,1148,-0.8581
656,1150,-1.0
658,1156,-0.9237
660,1158,-0.6708
662,1160,-1.0
664,1163,-0.825
666,1167,-0.9651
668,1171,-0.7833
670,1173,-0.7591
672,1175,-1.0
674,1177,-1.0
676,1179,-1.0
678,1182,-1.0
680,1187,-0.8711
682,1190,-0.6567
684,1192,-0.8397
686,1198,-1.0
688,1201,0.0036
690,1203,-0.9016
692,1205,-1.0
694,1207,-1.0
696,1210,-1.0
698,1212,-0.8865
700,1215,-0.6846
702,1218,-0.9741
704,1220,-1.0
706,1225,-1.0
708,1229,0.0526
710,1231,-0.9206
712,1234,-0.9698
714,1236,-1.0
716,1239,-0.9721
718,1246,-0.326
720,1248,-0.6243
722,1251,-1.0
724,1253,-0.9324
726,1256,-1.0
728,1259,-0.6695
730,1261,-0.8595
732,1264,-0.8996
734,1268,-1.0
736,1270,-0.5323
738,1272,-1.0
740,1274,-1.0
742,1278,-1.0
744,1280,-0.6424
746,1283,-1.0
748,1286,-0.7271
750,1288,-1.0
752,1290,-1.0
754,1295,-1.0
756,1298,-0.107
758,1300,-1.0
760,1304,-1.0
762,1306,-0.7234
764,1310,-0.605
766,1313,-0.9087
768,1316,-0.9183
770,1318,-1.0
772,1320,-1.0
774,1322,-1.0
776,1327,-1.0
778,1329,-0.3865
780,1331,-1.0
782,1333,-1.0
784,1336,-1.0
786,1339,-0.8653
788,1342,-0.6067
790,1348,-0.1196
792,1352,-1.0
794,1356,-0.4253
796,1359,-0.4601
798,1367,-0.1615
800,1371,-0.816
802,1377,-0.8831
804,1380,-0.2581
806,1382,-1.0
808,1385,-1.0
810,1389,-0.5757
812,1393,-0.7326
814,1395,-0.9227
816,1398,-0.8219
818,1401,-0.7048
820,1403,-1.0
822,1406,-0.8803
824,1408,-1.0
826,1410,-1.0
828,1412,-1.0
830,1415,-1.0
832,1419,-0.8106
834,1422,-0.6503
836,1424,-1.0
838,1433,1.0124
840,1437,-0.4535
842,1440,-0.7877
844,1443,-1.0
846,1445,-0.7496
848,1452,-0.4474
850,1455,-0.9504
852,1457,-0.8944
854,1461,-0.5796
856,1464,-0.754
858,1466,-1.0
860,1469,-0.8978
862,1472,-0.7797
864,1474,-1.0
866,1476,-1.0
868,1479,-1.0
870,1481,-0.7096
872,1483,-1.0
874,1485,-1.0
876,1489,-0.8841
878,1492,-0.9526
880,1494,-0.9387
882,1497,-1.0
884,1499,-0.8353
886,1501,-1.0
888,1503,-1.0
890,1505,-1.0
892,1510,-0.584
894,1517,-0.1822
896,1520,-0.7638
898,1524,-1.0
900,1526,-0.715
902,1528,-1.0
904,1530,-1.0
906,1534,-1.0
908,1536,-0.383
910,1540,-0.6833
912,1542,-1.0
914,1544,-1.0
916,1547,-0.8847
918,1550,-1.0
920,1553,-0.7563
922,1555,-0.8557
924,1558,-1.0
926,1561,-0.6718
928,1564,-0.676
930,1567,-0.7661
932,1571,-0.7084
934,1575,-1.0
936,1583,-0.4506
938,1594,0.7784
940,1596,-1.0
942,1603,-0.0098
944,1607,-0.5758
946,1609,-1.0
948,1611,-1.0
950,1616,-0.722
952,1619,-0.9079
954,1621,-0.6731
956,1624,-1.0
958,1626,-0.7782
960,1630,-0.5005
962,1632,-1.0
964,1634,-1.0
966,1640,-0.7511
968,1642,-1.0
970,1644,-1.0
972,1648,-0.9259
974,1650,-1.0
976,1654,-0.7766
978,1660,-0.6766
980,1663,-0.9307
982,1668,-0.9247
984,1676,-0.3194
986,1678,-0.0458
988,1681,-1.0
990,1683,-0.7114
992,1686,-1.0
994,1690,-0.772
996,1692,-0.9506
998,1696,-0.786
1000,1699,-0.9906
1002,1703,-1.0
1004,1707,-0.7881
1006,1709,-0.6243
1008,1713,-0.6581
1010,1715,-1.0
1012,1720,-1.0
1014,1722,-0.3335
1016,1724,-1.0
1018,1728,-1.0
1020,1731,-0.5582
1022,1733,-0.8566
1024,1735,-1.0
1026,1739,-0.7372
1028,1741,-0.988
1030,1743,-1.0
1032,1750,-0.9254
1034,1752,-0.017
1036,1756,-0.8747
1038,1759,-0.8844
1040,1762,-1.0
1042,1765,-0.6689
1044,1767,-1.0
1046,1769,-1.0
1048,1771,-1.0
1050,1773,-1.0
1052,1775,-1.0
1054,1779,-0.9249
1056,1781,-0.8259
1058,1783,-1.0
1060,1787,-1.0
1062,1789,-0.8101
1064,1792,-1.0
1066,1801,-0.8527
1068,1804,-0.1057
1070,1810,-0.5975
1072,1812,-0.9416
1074,1814,-1.0
1076,1817,-0.8816
1078,1819,-1.0
1080,1823,-0.7344
1082,1825,-0.6923
1084,1828,-0.9013
1086,1832,-1.0
1088,1834,-0.9057
1090,1836,-1.0
1092,1838,-1.0
1094,1842,-0.8615
1096,1845,-0.8067
1098,1849,-0.6107
1100,1852,-0.9972
