episode,timestep,reward
2,30,0.2
4,50,0.1
6,70,1.2
8,90,0.15
10,110,2.65
12,130,0.75
14,150,0.1
16,170,0.5
18,190,0.55
20,210,0.5
22,230,3.75
24,250,2.35
26,270,1.5
28,290,1.75
30,310,5.1
32,330,0.9
34,350,2.65
36,370,0.65
38,390,1.55
40,410,1.3
42,430,5.9
44,450,1.1
46,470,0.15
48,490,2.15
50,510,1.25
52,530,3.95
54,550,5.75
56,570,5.05
58,590,3.9
60,610,1.85
62,630,3.55
64,650,5.55
66,670,3.25
68,690,1.75
70,710,3.7
72,730,1.35
74,750,4.25
76,770,0.75
78,790,4.6
80,810,2.45
82,830,4.95
84,850,2.7
86,870,0.15
88,890,2.9
90,910,1.2
92,930,3.3
94,950,4.4
96,970,5.15
98,990,3.0
100,1010,4.15
102,1030,4.2
104,1050,2.4
106,1070,5.05
108,1090,6.35
110,1110,0.75
112,1130,3.7
114,1150,3.8
116,1170,2.45
118,1190,3.05
120,1210,2.65
122,1230,4.3
124,1250,6.9
126,1270,6.3
128,1290,7.55
130,1310,6.45
132,1330,2.5
134,1350,2.75
136,1370,4.8
138,1390,3.1
140,1410,4.4
142,1430,4.1
144,1450,5.35
146,1470,2.4
148,1490,4.6
150,1510,4.7
152,1530,3.15
154,1550,4.05
156,1570,5.4
158,1590,5.5
160,1610,5.55
162,1630,4.15
164,1650,2.95
166,1670,7.0
168,1690,6.75
170,1710,5.15
172,1730,4.15
174,1750,2.2
176,1770,4.9
178,1790,4.95
180,1810,5.75
182,1830,5.3
184,1850,7.35
186,1870,4.15
188,1890,3.4
190,1910,3.9
192,1930,2.95
194,1950,6.2
196,1970,5.9
198,1990,4.45
200,2010,3.85
202,2030,4.6
204,2050,7.2
206,2070,5.65
208,2090,4.0
210,2110,2.25
212,2130,5.75
214,2150,6.35
216,2170,5.7
218,2190,5.25
220,2210,6.05
222,2230,5.5
224,2250,2.6
226,2270,5.0
228,2290,4.8
230,2310,5.0
232,2330,5.15
234,2350,4.1
236,2370,6.7
238,2390,6.5
240,2410,5.75
242,2430,6.9
244,2450,4.95
246,2470,4.95
248,2490,6.4
250,2510,5.4
252,2530,8.0
254,2550,7.7
256,2570,6.0
258,2590,6.3
260,2610,7.0
262,2630,6.95
264,2650,6.15
266,2670,7.75
268,2690,5.65
270,2710,6.2
272,2730,5.9
274,2750,3.3
276,2770,5.2
278,2790,5.95
280,2810,3.25
282,2830,5.75
284,2850,4.65
286,2870,7.75
288,2890,7.1
290,2910,4.65
292,2930,9.25
294,2950,5.55
296,2970,7.45
298,2990,3.25
300,3010,4.5
302,3030,5.95
304,3050,5.5
306,3070,6.35
308,3090,5.05
310,3110,2.8
312,3130,5.2
314,3150,4.95
316,3170,4.9
318,3190,3.7
320,3210,5.15
322,3230,7.85
324,3250,5.2
326,3270,6.3
328,3290,3.05
330,3310,5.8
332,3330,6.55
334,3350,5.25
336,3370,6.8
338,3390,5.0
340,3410,3.55
342,3430,5.95
344,3450,7.15
346,3470,7.05
348,3490,3.0
350,3510,7.85
352,3530,6.05
354,3550,4.55
356,3570,6.6
358,3590,4.85
360,3610,6.4
362,3630,5.3
364,3650,4.3
366,3670,5.6
368,3690,5.3
370,3710,4.9
372,3730,6.75
374,3750,5.85
376,3770,4.95
378,3790,5.1
380,3810,3.35
382,3830,6.2
384,3850,3.9
386,3870,5.3
388,3890,4.2
390,3910,5.3
392,3930,6.6
394,3950,6.5
396,3970,5.1
398,3990,4.9
400,4010,5.25
402,4030,2.85
404,4050,3.65
406,4070,5.2
408,4090,6.2
410,4110,4.8
412,4130,7.7
414,4150,3.3
416,4170,7.05
418,4190,6.4
420,4210,5.8
422,4230,6.6
424,4250,4.7
426,4270,4.3
428,4290,4.1
430,4310,7.2
432,4330,6.5
434,4350,4.25
436,4370,6.65
438,4390,4.9
440,4410,4.55
442,4430,4.7
444,4450,5.9
446,4470,5.7
448,4490,4.35
450,4510,5.5
452,4530,4.8
454,4550,3.35
456,4570,3.05
458,4590,4.95
460,4610,4.05
462,4630,6.7
464,4650,4.5
466,4670,4.55
468,4690,5.1
470,4710,4.6
472,4730,3.55
474,4750,7.7
476,4770,4.45
478,4790,4.95
480,4810,2.55
482,4830,8.0
484,4850,5.6
486,4870,5.15
488,4890,7.5
490,4910,5.0
492,4930,2.75
494,4950,3.9
496,4970,5.6
498,4990,5.75
500,5010,4.95
502,5030,5.05
504,5050,8.55
506,5070,5.75
508,5090,6.45
510,5110,5.1
512,5130,3.25
514,5150,5.4
516,5170,4.7
518,5190,6.35
520,5210,6.05
522,5230,5.0
524,5250,4.95
526,5270,5.3
528,5290,6.65
530,5310,3.15
532,5330,8.05
534,5350,4.95
536,5370,4.4
538,5390,4.1
540,5410,4.9
542,5430,3.2
544,5450,4.75
546,5470,6.8
548,5490,6.7
550,5510,4.35
552,5530,7.7
554,5550,5.85
556,5570,3.85
558,5590,8.45
560,5610,5.15
562,5630,7.35
564,5650,8.35
566,5670,4.8
568,5690,6.25
570,5710,4.95
572,5730,5.55
574,5750,5.5
576,5770,4.0
578,5790,6.85
580,5810,7.25
582,5830,5.6
584,5850,5.85
586,5870,5.15
588,5890,4.3
590,5910,7.95
592,5930,3.9
594,5950,6.25
596,5970,3.95
598,5990,7.2
600,6010,6.05
602,6030,5.6
604,6050,7.3
606,6070,4.7
608,6090,5.1
610,6110,7.2
612,6130,6.8
614,6150,4.3
616,6170,4.85
618,6190,2.8
620,6210,4.15
622,6230,3.75
624,6250,5.05
626,6270,6.7
628,6290,5.8
630,6310,4.6
632,6330,4.4
634,6350,4.3
636,6370,5.95
638,6390,9.05
640,6410,5.05
642,6430,6.45
644,6450,8.9
646,6470,6.75
648,6490,7.65
650,6510,4.65
652,6530,6.0
654,6550,3.75
656,6570,6.15
658,6590,6.25
660,6610,5.4
662,6630,5.4
664,6650,5.45
666,6670,5.1
668,6690,8.25
670,6710,5.4
672,6730,6.55
674,6750,3.3
676,6770,6.85
678,6790,3.75
680,6810,7.45
682,6830,3.2
684,6850,4.85
686,6870,3.75
688,6890,3.4
690,6910,4.25
692,6930,4.15
694,6950,4.4
696,6970,4.6
698,6990,5.45
700,7010,5.5
702,7030,9.05
704,7050,4.5
706,7070,4.0
708,7090,5.7
710,7110,5.9
712,7130,5.15
714,7150,6.05
716,7170,7.35
718,7190,2.65
720,7210,5.7
722,7230,4.95
724,7250,4.2
726,7270,5.65
728,7290,6.0
730,7310,6.9
732,7330,5.5
734,7350,6.5
736,7370,4.5
738,7390,5.9
740,7410,6.15
742,7430,2.55
744,7450,4.7
746,7470,6.1
748,7490,4.7
750,7510,5.1
752,7530,5.3
754,7550,3.15
756,7570,5.9
758,7590,7.85
760,7610,8.0
762,7630,5.8
764,7650,3.5
766,7670,5.6
768,7690,4.95
770,7710,8.1
772,7730,6.6
774,7750,5.4
776,7770,4.2
778,7790,4.85
