episode,timestep,reward
2,30,0.0
4,50,0.0
6,70,1.0
8,90,0.0
10,110,1.0
12,130,0.25
14,150,0.0
16,170,0.0
18,190,0.0
20,210,0.0
22,230,0.0
24,250,2.0
26,270,0.0
28,290,1.5
30,310,0.0
32,330,0.25
34,350,1.25
36,370,3.0
38,390,0.0
40,410,0.0
42,430,3.0
44,450,0.25
46,470,3.75
48,490,0.0
50,510,3.75
52,530,0.0
54,550,0.0
56,570,0.0
58,590,0.0
60,610,3.75
62,630,0.0
64,650,0.0
66,670,0.25
68,690,2.0
70,710,0.0
72,730,5.25
74,750,0.0
76,770,0.0
78,790,0.0
80,810,0.0
82,830,3.25
84,850,0.0
86,870,0.0
88,890,0.0
90,910,0.0
92,930,5.75
94,950,4.5
96,970,0.0
98,990,0.75
100,1010,0.5
102,1030,0.0
104,1050,0.0
106,1070,1.25
108,1090,4.25
110,1110,0.0
112,1130,1.25
114,1150,1.0
116,1170,2.0
118,1190,2.0
120,1210,2.5
122,1230,0.0
124,1250,0.0
126,1270,2.5
128,1290,0.0
130,1310,1.5
132,1330,3.5
134,1350,2.0
136,1370,0.0
138,1390,3.0
140,1410,1.25
142,1430,0.0
144,1450,0.0
146,1470,2.25
148,1490,4.25
150,1510,5.25
152,1530,2.25
154,1550,0.0
156,1570,0.5
158,1590,3.75
160,1610,2.25
162,1630,3.0
164,1650,0.0
166,1670,3.75
168,1690,0.0
170,1710,6.0
172,1730,0.0
174,1750,2.75
176,1770,0.0
178,1790,2.0
180,1810,3.0
182,1830,0.0
184,1850,1.0
186,1870,1.25
188,1890,3.0
190,1910,0.0
192,1930,0.5
194,1950,1.75
196,1970,0.0
198,1990,0.0
200,2010,0.75
202,2030,0.0
204,2050,0.75
206,2070,2.0
208,2090,2.25
210,2110,3.5
212,2130,3.5
214,2150,3.25
216,2170,0.0
218,2190,2.75
220,2210,3.75
222,2230,0.0
224,2250,1.75
226,2270,0.0
228,2290,2.25
230,2310,1.25
232,2330,2.75
234,2350,1.75
236,2370,1.25
238,2390,1.25
240,2410,1.75
242,2430,2.5
244,2450,4.0
246,2470,1.25
248,2490,4.25
250,2510,0.75
252,2530,0.0
254,2550,1.75
256,2570,0.0
258,2590,0.0
260,2610,5.5
262,2630,4.0
264,2650,1.75
266,2670,2.5
268,2690,2.0
270,2710,0.0
272,2730,2.75
274,2750,2.75
276,2770,5.25
278,2790,0.5
280,2810,3.0
282,2830,2.25
284,2850,1.75
286,2870,0.75
288,2890,2.25
290,2910,0.0
292,2930,1.5
294,2950,4.25
296,2970,2.0
298,2990,2.5
300,3010,5.0
302,3030,2.25
