episode,timestep,reward
2,8,-0.092
4,14,-0.597
6,16,-0.7238
8,20,-0.4199
10,25,-0.782
12,28,-0.9337
14,31,-0.7333
16,34,-1.0
18,40,-0.5875
20,44,-0.6627
22,48,-0.9143
24,58,-0.2496
26,61,-0.6902
28,65,-0.9604
30,72,-0.6666
32,77,-0.6686
34,87,-0.4561
36,89,-0.6837
38,93,-1.0
40,96,-0.4135
42,99,-0.6223
44,107,-0.817
46,110,-0.2033
48,112,-1.0
50,118,-1.0
52,120,-0.0417
54,126,-1.0
56,129,-0.5093
58,133,-0.8064
60,136,-0.6685
62,148,-0.0652
64,153,0.4315
66,155,-1.0
68,158,-0.8391
70,163,-0.8438
72,166,-0.6492
74,171,-0.7409
76,176,-0.6044
78,178,-0.5842
80,185,-0.5837
82,188,-0.531
84,193,-0.308
86,195,-0.8296
88,201,-0.4294
90,203,-0.7088
92,206,-0.794
94,209,-1.0
96,214,-0.3429
98,217,-0.6114
100,222,-0.8118
102,225,-0.7657
104,230,-0.9479
106,236,-0.4126
108,239,-0.6152
110,244,-0.6254
112,248,-0.3698
114,252,-0.7238
116,254,-0.8198
118,256,-1.0
120,258,-1.0
122,261,-1.0
124,265,-0.5174
126,270,-0.77
128,274,-0.8957
130,276,-0.8461
132,285,-0.42
134,292,-0.4158
136,296,-0.4322
138,299,-1.0
140,303,-0.5414
142,305,-0.7987
144,307,-1.0
146,315,-1.0
148,319,0.131
150,322,-0.0789
152,325,-1.0
154,327,-0.8824
156,331,-1.0
158,333,-0.8075
160,337,-0.9388
162,345,-0.8944
164,348,0.118
166,353,-0.5876
168,356,-0.7726
170,358,-1.0
172,362,-0.7932
174,364,-1.0
176,366,-1.0
178,369,-1.0
180,373,-0.7896
182,376,-1.0
184,378,-0.6527
186,382,-0.6923
188,386,-0.8671
190,389,-1.0
192,392,-0.7651
194,398,-0.2816
196,402,-1.0
198,404,-0.967
200,409,-0.6845
202,412,-0.943
204,415,-1.0
206,418,-0.4916
208,424,-0.2055
210,426,-1.0
212,430,-0.6278
214,436,-0.6872
216,441,0.002
218,446,-0.8798
220,450,-0.4536
222,455,0.0659
224,462,-0.9189
226,468,-0.5177
228,472,-0.8321
230,480,-0.6379
232,483,0.3871
234,486,-1.0
236,489,-0.8734
238,491,-1.0
240,495,-1.0
242,505,-0.5638
244,510,0.1531
246,513,-0.3361
248,515,-0.9882
250,522,-0.9065
252,524,-0.2353
254,527,-0.7377
256,530,-0.8079
258,537,-0.9035
260,544,0.3994
262,546,-1.0
264,550,-1.0
266,556,-0.3151
268,559,-0.4941
270,564,-0.6876
272,567,-0.7398
274,570,-0.9627
276,572,-0.8287
278,575,-0.9712
280,577,-1.0
282,579,-1.0
284,582,-1.0
286,584,-0.9504
288,587,-1.0
290,593,-0.8562
292,596,-0.3524
294,601,-0.3584
296,606,-1.0
298,612,-0.112
300,617,-0.6316
302,619,-0.7035
304,624,-0.3617
306,627,-0.815
308,630,-0.4567
310,632,-1.0
312,635,-1.0
314,643,-0.9232
316,650,0.8943
318,652,-0.8564
320,655,-0.8026
322,660,-1.0
324,669,-0.3775
326,673,0.3146
328,675,-0.7997
330,677,-1.0
332,686,-0.6453
334,691,-0.0387
336,702,-0.9527
338,705,0.529
340,707,-0.9843
342,709,-1.0
344,715,-1.0
346,719,-0.6375
348,721,-0.5413
350,725,-0.5709
352,729,-0.8451
354,734,-0.3569
356,737,-1.0
358,744,-0.8869
360,753,0.2017
362,757,-0.1755
364,759,-1.0
366,763,-1.0
368,767,-0.6492
370,773,-0.6104
372,778,-0.2476
374,780,-1.0
376,782,-1.0
378,790,-0.465
380,792,-0.4956
382,796,-0.8789
384,800,-0.958
386,802,-0.7679
388,808,-1.0
390,811,-0.1189
392,815,-0.8102
394,820,-0.391
396,822,-0.8334
398,824,-1.0
400,827,-1.0
402,830,-0.929
404,832,-0.8568
406,834,-1.0
408,843,-0.0789
410,850,-1.0
412,853,-0.3019
414,856,-0.9502
416,864,-0.1658
418,869,-0.9031
420,871,-0.7211
422,873,-1.0
424,879,-1.0
426,881,-0.319
428,886,-1.0
430,898,0.2075
