episode,timestep,reward
2,30,0.0
4,50,0.0
6,70,0.25
8,90,0.0
10,110,0.0
12,130,0.0
14,150,0.0
16,170,0.0
18,190,0.0
20,210,0.0
22,230,0.5
24,250,1.5
26,270,1.5
28,290,0.0
30,310,0.75
32,330,0.5
34,350,1.0
36,370,1.75
38,390,0.0
40,410,0.0
42,430,2.75
44,450,3.25
46,470,2.0
48,490,1.75
50,510,2.0
52,530,1.5
54,550,1.75
56,570,2.5
58,590,4.0
60,610,2.0
62,630,1.75
64,650,1.25
66,670,2.75
68,690,3.0
70,710,1.5
72,730,2.5
74,750,2.5
76,770,2.25
78,790,2.25
80,810,1.75
82,830,2.0
84,850,0.75
86,870,0.5
88,890,3.5
90,910,4.5
92,930,3.0
94,950,2.75
96,970,4.5
98,990,4.0
100,1010,3.25
102,1030,3.25
104,1050,3.5
106,1070,5.0
108,1090,2.75
110,1110,2.75
112,1130,3.0
114,1150,3.25
116,1170,2.75
118,1190,2.25
120,1210,2.75
122,1230,3.75
124,1250,2.5
126,1270,4.5
128,1290,4.0
130,1310,1.75
132,1330,3.5
134,1350,4.0
136,1370,2.0
138,1390,3.25
140,1410,4.5
142,1430,3.25
144,1450,4.75
146,1470,5.25
148,1490,5.5
150,1510,5.25
152,1530,6.5
154,1550,4.5
156,1570,5.5
158,1590,5.5
160,1610,4.5
162,1630,4.0
164,1650,5.5
166,1670,5.0
168,1690,5.25
170,1710,4.5
172,1730,3.75
174,1750,5.5
176,1770,3.75
178,1790,5.75
180,1810,5.0
182,1830,4.75
184,1850,5.0
186,1870,5.5
188,1890,4.75
190,1910,5.5
192,1930,5.5
194,1950,3.75
196,1970,5.0
198,1990,5.0
200,2010,2.25
202,2030,5.75
204,2050,5.0
206,2070,5.5
208,2090,5.5
210,2110,4.25
212,2130,6.5
214,2150,6.0
216,2170,5.25
218,2190,4.25
220,2210,5.0
222,2230,1.5
224,2250,3.5
226,2270,3.25
228,2290,4.75
230,2310,4.25
232,2330,5.5
234,2350,4.5
236,2370,4.5
238,2390,3.75
240,2410,4.0
242,2430,5.75
244,2450,4.5
246,2470,4.75
248,2490,5.0
250,2510,5.5
252,2530,5.75
254,2550,3.5
256,2570,6.75
258,2590,6.25
260,2610,6.5
262,2630,4.0
264,2650,6.0
266,2670,6.75
268,2690,5.75
270,2710,6.25
272,2730,3.5
274,2750,5.75
276,2770,6.0
278,2790,5.25
280,2810,6.25
282,2830,4.0
284,2850,4.75
286,2870,7.0
288,2890,3.5
290,2910,4.5
292,2930,5.25
294,2950,3.75
296,2970,6.25
298,2990,5.75
300,3010,4.75
302,3030,5.75
